run,arm,d,step,train_loss,train_loss_med200,val_bpc,val_ppl,val_bpc_0_512,val_bpc_512_4096,val_bpc_4096_8192,grad_norm,nonfinite_steps,ms_per_step,peak_MB,params,elapsed_s,mask_nnz,mask_density,mask_n,mask_q,mask_B
smat_d2_qkn_nolr_tri,smat,2,4000,2.3416006565093994,2.3295925855636597,3.3849605477484603,10.44659261801742,3.342025578488736,3.383225477511154,3.3918456053635704,0.9891958832740784,0,34.25097644329071,4651.51611328125,5384704,137.31299209594727,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_nolr_tri,smat,2,8000,2.079674243927002,2.1633745431900024,3.171998837866303,9.012946567779204,3.067235743452308,3.1694650499075725,3.1873112891319417,0.891444206237793,0,34.128030478954315,4651.51611328125,5384704,274.1349992752075,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_nolr_tri,smat,2,12000,2.036470413208008,1.9906393885612488,2.9265177655625334,7.602731100421615,2.7872355764814465,2.9308749796246496,2.9401154768933178,1.4513918161392212,0,34.090988755226135,4651.51611328125,5384704,410.81721544265747,17031726,0.25379249453544617,4096,67,67
smat_d2_qkn_nolr_tri,smat,2,16000,1.857468843460083,1.8727123737335205,2.762082782133903,6.7837489587881175,2.6247915062467175,2.7666717146689828,2.7752288756516057,1.4479014873504639,0,34.11277860403061,4651.51611328125,5384704,547.5796475410461,17031726,0.25379249453544617,4096,67,67
