run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_noqkn,smat,1,4,64,2048,4000,7.941396713256836,0.001953125,7.93539921939373,0.145 0.493,20.358861923217773,83.6359646320343,16,1,64,0,0,1088,272932
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,500,8.351214408874512,0.0,8.34607082605362,0.492 0.492,21.562556743621826,11.06246304512024,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,1000,8.246726989746094,0.00146484375,8.247638165950775,0.455 0.523,21.709569931030273,22.19469976425171,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,1500,8.078643798828125,0.00146484375,8.09569850564003,0.354 0.473,21.79789400100708,33.36540937423706,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,2000,8.057926177978516,0.0009765625,8.03365245461464,0.327 0.480,22.799607276916504,45.032052516937256,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,2500,8.036734580993652,0.00146484375,8.015019029378891,0.491 0.548,21.33723545074463,55.97562503814697,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,3000,7.913634300231934,0.0029296875,7.8726296573877335,0.458 0.504,22.311614513397217,67.41077852249146,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,3500,7.8731369972229,0.00439453125,7.841243132948875,0.541 0.582,21.57961368560791,78.46316003799438,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm16_s0_decaymamba2_lr3e-3_dt.1-1,smat,1,4,64,2048,4000,7.821657180786133,0.00439453125,7.807218760251999,0.437 0.493,21.2622013092041,89.37741279602051,16,1,64,0,0,1088,273060
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,500,8.308490753173828,0.0,8.307704985141754,0.379 0.492,22.16870927810669,11.390759706497192,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,1000,7.92582368850708,0.0029296875,7.917579263448715,0.347 0.566,21.62182855606079,22.488078355789185,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,1500,7.670815944671631,0.00830078125,7.670876130461693,0.240 0.499,22.068857669830322,33.8330659866333,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,2000,7.522247791290283,0.0107421875,7.530400589108467,0.207 0.494,21.78193187713623,45.0014762878418,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,2500,7.303439140319824,0.01611328125,7.388397708535194,0.249 0.555,22.684663772583008,56.560449838638306,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,3000,7.36485481262207,0.01318359375,7.316255643963814,0.188 0.512,22.644991397857666,68.17278122901917,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,3500,7.287383556365967,0.01611328125,7.298537969589233,0.225 0.581,21.856083393096924,79.3676404953003,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32,smat,1,4,64,2048,4000,7.268885612487793,0.0185546875,7.280269160866737,0.202 0.498,22.814437866210938,91.06469345092773,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,500,8.354654312133789,0.0,8.345889657735825,0.485 0.488,22.066750049591064,11.314537286758423,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,1000,8.14549446105957,0.0009765625,8.119996756315231,0.394 0.576,21.39251708984375,22.269899368286133,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,1500,7.941371917724609,0.00244140625,7.940968155860901,0.259 0.498,21.86199712753296,33.47277498245239,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,2000,7.84548807144165,0.001953125,7.838422656059265,0.204 0.495,23.021623134613037,45.27472925186157,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,2500,7.701719284057617,0.005859375,7.742483139038086,0.237 0.553,21.511995792388916,56.29888558387756,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,3000,7.601052284240723,0.0078125,7.591659665107727,0.181 0.507,21.3424391746521,67.23338460922241,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,3500,7.494489669799805,0.0126953125,7.512306481599808,0.218 0.586,21.206292152404785,78.099130153656,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm32_s0_decaymamba2_dm32_lr3e-3,smat,1,4,64,2048,4000,7.406174659729004,0.015625,7.462791070342064,0.192 0.495,21.176520347595215,88.95418810844421,32,2,64,0,0,1088,558344
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,500,8.350090980529785,0.0,8.338769614696503,0.438 0.499,23.897179126739502,12.23269009590149,64,4,64,0,0,1088,1165968
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,1000,7.971335411071777,0.001953125,7.937334269285202,0.377 0.568,23.571395874023438,24.289011240005493,64,4,64,0,0,1088,1165968
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,1500,7.59689998626709,0.0078125,7.612290591001511,0.245 0.496,23.433167934417725,36.27213907241821,64,4,64,0,0,1088,1165968
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,2000,7.277958869934082,0.01416015625,7.29694901406765,0.203 0.496,23.2830548286438,48.19588756561279,64,4,64,0,0,1088,1165968
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,2500,7.041576862335205,0.029296875,7.075939357280731,0.241 0.556,23.320253372192383,60.07051610946655,64,4,64,0,0,1088,1165968
smat_d1_T256_p4_zoo_dm64_s0_decaymamba2_dm64,smat,1,4,64,2048,3000,6.892027378082275,0.04150390625,6.8884910345077515,0.173 0.503,22.176214694976807,71.4501383304596,64,4,64,0,0,1088,1165968
