run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s
smat_d1_p16_decay,smat,1,16,16,128,500,4.86555814743042,0.009033203125,4.872507959604263,0.878 0.889 0.890 0.890,33.70124387741089,17.075380086898804
smat_d1_p16_decay,smat,1,16,16,128,1000,4.8183465003967285,0.01123046875,4.828284442424774,0.785 0.855 0.889 0.894,32.14382743835449,33.32074022293091
smat_d1_p16_decay,smat,1,16,16,128,1500,4.806670188903809,0.0126953125,4.8008560836315155,0.762 0.876 0.878 0.902,32.07764673233032,49.53721213340759
smat_d1_p16_decay,smat,1,16,16,128,2000,4.788638114929199,0.016845703125,4.806973844766617,0.757 0.884 0.885 0.901,31.957510471343994,65.69427967071533
smat_d1_p16_decay,smat,1,16,16,128,2500,4.790825843811035,0.01171875,4.794350057840347,0.753 0.884 0.883 0.906,32.23404836654663,81.98508381843567
