run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,2000,0.0014542638091370463,0.9990234375,67.46026134490967,11,121,132,True,143.58109879493713
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,4000,0.0006681642844341695,0.998046875,90.30114841461182,11,121,132,True,150.1089796423912
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,6000,0.0033553808461874723,0.99560546875,106.51743412017822,11,121,132,True,152.47834757963815
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,8000,0.0003107158117927611,0.998046875,116.0459566116333,11,121,132,True,153.62880790233612
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,10000,0.0002621500170789659,0.99853515625,119.11874866485596,11,121,132,True,154.33614304065705
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,12000,6.421770376618952e-05,1.0,122.1089391708374,11,121,132,True,154.73253937562308
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,2000,0.003938035108149052,0.9833984375,67.53823471069336,5,125,155,True,166.9455976486206
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,4000,0.008748121559619904,0.99267578125,92.66673278808594,5,125,155,True,167.75900012254715
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,6000,0.009067341685295105,0.99462890625,105.91124153137207,5,125,155,True,168.10351582368216
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,8000,0.005866860970854759,0.99072265625,111.80325126647949,5,125,155,True,168.24548333883286
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,10000,0.008151180110871792,0.9912109375,115.5318078994751,5,125,155,True,168.45720756053925
mkar_smat_d4_k3_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,4,3,content,plane,learned,12000,0.003168439259752631,0.9892578125,115.58404731750488,5,125,155,True,168.60905224084854
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,2000,0.21694575250148773,0.4013671875,15.287923812866211,11,121,132,True,157.68043506145477
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,4000,0.1582675278186798,0.56298828125,18.502475261688232,11,121,132,True,158.07579106092453
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,6000,0.10126805305480957,0.7666015625,34.29869365692139,11,121,132,True,158.23696112632751
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,8000,0.06635677069425583,0.82763671875,49.476651668548584,11,121,132,True,158.2737122476101
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,10000,0.06075837463140488,0.8671875,63.320348262786865,11,121,132,True,158.32302145957948
mkar_smat_d3_k2_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,12000,0.0371684692800045,0.88232421875,72.40038013458252,11,121,132,True,158.38064243396124
