run,arm,d,d_ref,k,step,train_loss,acc,nll,acc_m0,acc_m1,ms_per_step,elapsed_s,cols,rows
smat_d1_ref2_k2,smat,1,2,2,1000,2.7568984031677246,0.046875,2.7868683338165283,0.04800000041723251,0.04580152779817581,38.89408755302429,39.341493129730225,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,2000,2.738738536834717,0.064453125,2.7762185260653496,0.05343511328101158,0.07599999755620956,38.065828800201416,77.85246562957764,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,3000,2.759293794631958,0.0625,2.7750695794820786,0.05970149114727974,0.06557376682758331,38.11447548866272,116.41267538070679,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,4000,2.7785911560058594,0.08203125,2.7729886174201965,0.07509881258010864,0.08880309015512466,38.077353954315186,154.93427538871765,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,5000,2.7599520683288574,0.05859375,2.7758384123444557,0.056603774428367615,0.06072874367237091,38.07013940811157,193.4481348991394,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,6000,2.763014078140259,0.052734375,2.773179553449154,0.08298755437135696,0.025830257683992386,38.088953733444214,231.98196244239807,1304 1741,2600 2661
smat_d1_ref2_k2,smat,1,2,2,7000,2.7716610431671143,0.068359375,2.7718935683369637,0.04897959157824516,0.08614232391119003,38.07922315597534,270.5045554637909,1304 1741,2600 2661
