run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,2000,0.0005964914453215897,0.99951171875,70.23556232452393,11,121,132,True,231.7834324836731
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,4000,0.00013681853306479752,0.9990234375,92.14853477478027,11,121,132,True,232.07808125019073
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,6000,0.0001206852393806912,0.99951171875,110.35794925689697,11,121,132,True,232.18528544902802
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,8000,0.00031431386014446616,0.9990234375,122.07727718353271,11,121,132,True,232.21747651696205
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,10000,4.849377000937238e-05,0.99951171875,126.61745643615723,11,121,132,True,232.24956333637238
mkar_smat_d3_k1_plane_learned_fixeddir_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,12000,5.1781535148620605e-05,0.99853515625,128.77199363708496,11,121,132,True,232.27335971593857
mkar_smat_d3_k3_plane_learned_fixeddir_w2_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,2000,0.19440995156764984,0.462890625,17.585204124450684,11,121,132,False,232.91454660892487
mkar_smat_d3_k3_plane_learned_fixeddir_w2_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,4000,0.16833727061748505,0.55712890625,21.398385524749756,11,121,132,False,232.77183705568314
mkar_smat_d3_k3_plane_learned_fixeddir_w2_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,6000,0.13262641429901123,0.6904296875,27.277140617370605,11,121,132,False,232.81815461317697
mkar_smat_d3_k3_plane_learned_fixeddir_w2_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,8000,0.07550550252199173,0.7978515625,38.286160945892334,11,121,132,False,232.78510946035385
