T,prefill_ms_d1,prefill_p25_d1,prefill_p75_d1,prefill_ms_d2,prefill_p25_d2,prefill_p75_d2,prefill_ms_d3,prefill_p25_d3,prefill_p75_d3,prefill_ms_d4,prefill_p25_d4,prefill_p75_d4,softmax_ms,softmax_p25,softmax_p75
4096.0,1.3803839683532715,1.2061920166015625,1.4954240322113037,0.675104022026062,0.6638239920139313,0.6857440173625946,1.8156479597091675,1.7893600463867188,1.8523359894752502,1.7596160173416138,1.7165279984474182,1.7828480005264282,0.15462400019168854,0.15428800135850906,0.1565760001540184
8192.0,0.5470719933509827,0.5406079888343811,0.5619840025901794,1.791551947593689,1.7620159983634949,1.8458399772644043,1.7904000282287598,1.7581120133399963,1.8222880363464355,9.110015869140625,9.101632118225098,9.121840000152588,0.3463360071182251,0.34545598924160004,0.34888000786304474
16384.0,0.6262080073356628,0.6211839914321899,0.631600022315979,1.176095962524414,1.1601279973983765,1.1972000002861023,1.7900480031967163,1.7821280360221863,1.82886403799057,9.323007583618164,9.320303916931152,9.32694387435913,1.1179200410842896,1.0960800051689148,1.131216049194336
32768.0,1.0791679620742798,1.0783360004425049,1.0819520354270935,1.30457603931427,1.2878720164299011,1.3250399827957153,2.6589760780334473,2.586751937866211,2.671440005302429,20.524383544921875,20.513839721679688,20.535503387451172,3.892575979232788,3.8833119869232178,3.9103519916534424
65536.0,2.075808048248291,2.0740000009536743,2.0786240100860596,2.056960105895996,2.0462400913238525,2.0612159967422485,5.157087802886963,5.125744104385376,5.205248117446899,74.32307434082031,74.30078506469727,74.37150573730469,14.357376098632812,14.338064193725586,14.379504203796387
131072.0,4.010848045349121,4.006351947784424,4.018160104751587,3.571712017059326,3.5481600761413574,3.6261439323425293,7.439743995666504,7.433455944061279,7.469280004501343,76.39164733886719,76.35798645019531,76.42123031616211,56.507328033447266,56.22216033935547,57.09511947631836
262144.0,7.864831924438477,7.858704090118408,7.873215913772583,6.858016014099121,6.8472161293029785,6.891535997390747,15.643872261047363,15.639392375946045,15.649232387542725,321.6394348144531,321.5382080078125,321.6486053466797,236.81529235839844,234.5535659790039,239.74429321289062
524288.0,15.494208335876465,15.46399974822998,15.502304077148438,13.420448303222656,13.40059232711792,13.429759979248047,30.4816951751709,30.4626407623291,30.499967575073242,327.9481506347656,327.8485412597656,327.967529296875,993.09912109375,989.8303527832031,996.7453002929688
