    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_h2_sig_cread_m2blk_s2-dm32-lr1.0e-02'
valid/loss=8.26, valid/accuracy=0.000306, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000375, valid/num_kv_pairs/accuracy-16=0.000375, valid/num_kv_pairs/accuracy-32=0.00025, valid/num_kv_pairs/accuracy-64=0.000281
valid/loss=1.38, valid/accuracy=0.791, valid/num_kv_pairs/accuracy-4=0.971, valid/num_kv_pairs/accuracy-8=0.935, valid/num_kv_pairs/accuracy-16=0.874, valid/num_kv_pairs/accuracy-32=0.738, valid/num_kv_pairs/accuracy-64=0.439
valid/loss=0.938, valid/accuracy=0.852, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.976, valid/num_kv_pairs/accuracy-16=0.96, valid/num_kv_pairs/accuracy-32=0.831, valid/num_kv_pairs/accuracy-64=0.499
valid/loss=0.887, valid/accuracy=0.858, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.964, valid/num_kv_pairs/accuracy-32=0.841, valid/num_kv_pairs/accuracy-64=0.508
valid/loss=0.853, valid/accuracy=0.862, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.97, valid/num_kv_pairs/accuracy-32=0.851, valid/num_kv_pairs/accuracy-64=0.515
valid/loss=0.853, valid/accuracy=0.862, valid/num_kv_pairs/accuracy-4=0.992, valid/num_kv_pairs/accuracy-8=0.98, valid/num_kv_pairs/accuracy-16=0.968, valid/num_kv_pairs/accuracy-32=0.853, valid/num_kv_pairs/accuracy-64=0.517
valid/loss=0.858, valid/accuracy=0.861, valid/num_kv_pairs/accuracy-4=0.993, valid/num_kv_pairs/accuracy-8=0.974, valid/num_kv_pairs/accuracy-16=0.97, valid/num_kv_pairs/accuracy-32=0.847, valid/num_kv_pairs/accuracy-64=0.523
valid/loss=0.845, valid/accuracy=0.862, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.969, valid/num_kv_pairs/accuracy-32=0.849, valid/num_kv_pairs/accuracy-64=0.519
valid/loss=0.854, valid/accuracy=0.861, valid/num_kv_pairs/accuracy-4=0.99, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.971, valid/num_kv_pairs/accuracy-32=0.846, valid/num_kv_pairs/accuracy-64=0.523
valid/loss=0.901, valid/accuracy=0.854, valid/num_kv_pairs/accuracy-4=0.992, valid/num_kv_pairs/accuracy-8=0.97, valid/num_kv_pairs/accuracy-16=0.966, valid/num_kv_pairs/accuracy-32=0.832, valid/num_kv_pairs/accuracy-64=0.51
valid/loss=0.854, valid/accuracy=0.861, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.976, valid/num_kv_pairs/accuracy-16=0.967, valid/num_kv_pairs/accuracy-32=0.841, valid/num_kv_pairs/accuracy-64=0.527
valid/loss=0.845, valid/accuracy=0.862, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.979, valid/num_kv_pairs/accuracy-16=0.965, valid/num_kv_pairs/accuracy-32=0.844, valid/num_kv_pairs/accuracy-64=0.531
valid/loss=0.845, valid/accuracy=0.861, valid/num_kv_pairs/accuracy-4=0.993, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.966, valid/num_kv_pairs/accuracy-32=0.837, valid/num_kv_pairs/accuracy-64=0.531
