    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d1_hd16_h2_sig_cread_m2blk_s3-dm64-lr1.0e-02'
valid/loss=8.33, valid/accuracy=0.000266, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000125, valid/num_kv_pairs/accuracy-16=0.000313, valid/num_kv_pairs/accuracy-32=0.00025, valid/num_kv_pairs/accuracy-64=0.000391
valid/loss=4.15, valid/accuracy=0.369, valid/num_kv_pairs/accuracy-4=0.779, valid/num_kv_pairs/accuracy-8=0.584, valid/num_kv_pairs/accuracy-16=0.335, valid/num_kv_pairs/accuracy-32=0.121, valid/num_kv_pairs/accuracy-64=0.028
valid/loss=3.87, valid/accuracy=0.44, valid/num_kv_pairs/accuracy-4=0.859, valid/num_kv_pairs/accuracy-8=0.707, valid/num_kv_pairs/accuracy-16=0.433, valid/num_kv_pairs/accuracy-32=0.161, valid/num_kv_pairs/accuracy-64=0.0402
valid/loss=4.13, valid/accuracy=0.471, valid/num_kv_pairs/accuracy-4=0.871, valid/num_kv_pairs/accuracy-8=0.769, valid/num_kv_pairs/accuracy-16=0.498, valid/num_kv_pairs/accuracy-32=0.181, valid/num_kv_pairs/accuracy-64=0.0383
valid/loss=3.95, valid/accuracy=0.501, valid/num_kv_pairs/accuracy-4=0.934, valid/num_kv_pairs/accuracy-8=0.803, valid/num_kv_pairs/accuracy-16=0.538, valid/num_kv_pairs/accuracy-32=0.19, valid/num_kv_pairs/accuracy-64=0.0395
valid/loss=3.96, valid/accuracy=0.512, valid/num_kv_pairs/accuracy-4=0.942, valid/num_kv_pairs/accuracy-8=0.813, valid/num_kv_pairs/accuracy-16=0.564, valid/num_kv_pairs/accuracy-32=0.202, valid/num_kv_pairs/accuracy-64=0.0414
valid/loss=4.01, valid/accuracy=0.507, valid/num_kv_pairs/accuracy-4=0.93, valid/num_kv_pairs/accuracy-8=0.808, valid/num_kv_pairs/accuracy-16=0.556, valid/num_kv_pairs/accuracy-32=0.199, valid/num_kv_pairs/accuracy-64=0.0403
valid/loss=3.93, valid/accuracy=0.504, valid/num_kv_pairs/accuracy-4=0.925, valid/num_kv_pairs/accuracy-8=0.805, valid/num_kv_pairs/accuracy-16=0.548, valid/num_kv_pairs/accuracy-32=0.199, valid/num_kv_pairs/accuracy-64=0.0409
valid/loss=3.92, valid/accuracy=0.515, valid/num_kv_pairs/accuracy-4=0.942, valid/num_kv_pairs/accuracy-8=0.819, valid/num_kv_pairs/accuracy-16=0.566, valid/num_kv_pairs/accuracy-32=0.206, valid/num_kv_pairs/accuracy-64=0.0426
valid/loss=3.77, valid/accuracy=0.509, valid/num_kv_pairs/accuracy-4=0.939, valid/num_kv_pairs/accuracy-8=0.81, valid/num_kv_pairs/accuracy-16=0.559, valid/num_kv_pairs/accuracy-32=0.196, valid/num_kv_pairs/accuracy-64=0.0401
valid/loss=3.98, valid/accuracy=0.508, valid/num_kv_pairs/accuracy-4=0.938, valid/num_kv_pairs/accuracy-8=0.823, valid/num_kv_pairs/accuracy-16=0.551, valid/num_kv_pairs/accuracy-32=0.192, valid/num_kv_pairs/accuracy-64=0.0379
