    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_sig_cread_m2blk_s2-dm32-lr1.0e-02'
valid/loss=8.18, valid/accuracy=0.00121, valid/num_kv_pairs/accuracy-4=0.00275, valid/num_kv_pairs/accuracy-8=0.000875, valid/num_kv_pairs/accuracy-16=0.00106, valid/num_kv_pairs/accuracy-32=0.000594, valid/num_kv_pairs/accuracy-64=0.000766
valid/loss=7.67, valid/accuracy=0.0191, valid/num_kv_pairs/accuracy-4=0.0578, valid/num_kv_pairs/accuracy-8=0.0181, valid/num_kv_pairs/accuracy-16=0.0111, valid/num_kv_pairs/accuracy-32=0.00616, valid/num_kv_pairs/accuracy-64=0.00256
valid/loss=0.617, valid/accuracy=0.883, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.994, valid/num_kv_pairs/accuracy-16=0.987, valid/num_kv_pairs/accuracy-32=0.899, valid/num_kv_pairs/accuracy-64=0.538
valid/loss=0.43, valid/accuracy=0.916, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.994, valid/num_kv_pairs/accuracy-32=0.94, valid/num_kv_pairs/accuracy-64=0.647
valid/loss=0.358, valid/accuracy=0.928, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.994, valid/num_kv_pairs/accuracy-32=0.957, valid/num_kv_pairs/accuracy-64=0.691
valid/loss=0.341, valid/accuracy=0.931, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.995, valid/num_kv_pairs/accuracy-16=0.996, valid/num_kv_pairs/accuracy-32=0.96, valid/num_kv_pairs/accuracy-64=0.705
valid/loss=0.329, valid/accuracy=0.932, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.997, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.709
valid/loss=0.323, valid/accuracy=0.934, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.997, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.717
valid/loss=0.315, valid/accuracy=0.935, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.997, valid/num_kv_pairs/accuracy-32=0.962, valid/num_kv_pairs/accuracy-64=0.72
valid/loss=0.309, valid/accuracy=0.936, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.996, valid/num_kv_pairs/accuracy-32=0.963, valid/num_kv_pairs/accuracy-64=0.724
valid/loss=0.307, valid/accuracy=0.936, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.997, valid/num_kv_pairs/accuracy-16=0.997, valid/num_kv_pairs/accuracy-32=0.963, valid/num_kv_pairs/accuracy-64=0.725
