    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d1_hd16_sig_cread_m2blk_s3-dm64-lr1.0e-02'
valid/loss=8.24, valid/accuracy=0.00103, valid/num_kv_pairs/accuracy-4=0.0015, valid/num_kv_pairs/accuracy-8=0.00187, valid/num_kv_pairs/accuracy-16=0.000687, valid/num_kv_pairs/accuracy-32=0.000594, valid/num_kv_pairs/accuracy-64=0.000469
valid/loss=0.524, valid/accuracy=0.889, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.999, valid/num_kv_pairs/accuracy-16=0.993, valid/num_kv_pairs/accuracy-32=0.916, valid/num_kv_pairs/accuracy-64=0.537
valid/loss=0.47, valid/accuracy=0.898, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.93, valid/num_kv_pairs/accuracy-64=0.565
valid/loss=0.468, valid/accuracy=0.898, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.994, valid/num_kv_pairs/accuracy-32=0.928, valid/num_kv_pairs/accuracy-64=0.57
valid/loss=0.46, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.93, valid/num_kv_pairs/accuracy-64=0.57
valid/loss=0.45, valid/accuracy=0.9, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.931, valid/num_kv_pairs/accuracy-64=0.575
valid/loss=0.447, valid/accuracy=0.901, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.933, valid/num_kv_pairs/accuracy-64=0.579
valid/loss=0.456, valid/accuracy=0.9, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.995, valid/num_kv_pairs/accuracy-32=0.933, valid/num_kv_pairs/accuracy-64=0.571
valid/loss=0.445, valid/accuracy=0.901, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.999, valid/num_kv_pairs/accuracy-16=0.996, valid/num_kv_pairs/accuracy-32=0.935, valid/num_kv_pairs/accuracy-64=0.577
valid/loss=0.409, valid/accuracy=0.908, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.997, valid/num_kv_pairs/accuracy-32=0.944, valid/num_kv_pairs/accuracy-64=0.598
valid/loss=0.375, valid/accuracy=0.914, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=1, valid/num_kv_pairs/accuracy-16=0.998, valid/num_kv_pairs/accuracy-32=0.952, valid/num_kv_pairs/accuracy-64=0.622
