    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d3_hd16_h2_sig_cread_m2blk_s2-dm32-lr1.0e-02'
valid/loss=8.31, valid/accuracy=0.000572, valid/num_kv_pairs/accuracy-4=0.001, valid/num_kv_pairs/accuracy-8=0.0005, valid/num_kv_pairs/accuracy-16=0.000625, valid/num_kv_pairs/accuracy-32=0.000344, valid/num_kv_pairs/accuracy-64=0.000391
valid/loss=4.64, valid/accuracy=0.459, valid/num_kv_pairs/accuracy-4=0.959, valid/num_kv_pairs/accuracy-8=0.811, valid/num_kv_pairs/accuracy-16=0.426, valid/num_kv_pairs/accuracy-32=0.0812, valid/num_kv_pairs/accuracy-64=0.0162
valid/loss=4.66, valid/accuracy=0.461, valid/num_kv_pairs/accuracy-4=0.952, valid/num_kv_pairs/accuracy-8=0.81, valid/num_kv_pairs/accuracy-16=0.441, valid/num_kv_pairs/accuracy-32=0.0868, valid/num_kv_pairs/accuracy-64=0.0158
valid/loss=4.57, valid/accuracy=0.469, valid/num_kv_pairs/accuracy-4=0.961, valid/num_kv_pairs/accuracy-8=0.835, valid/num_kv_pairs/accuracy-16=0.449, valid/num_kv_pairs/accuracy-32=0.0869, valid/num_kv_pairs/accuracy-64=0.0159
Valid Epoch 20/32:   0%|          | 0/160 [00:00<?, ?it/s, acc=-, loss=-]Valid Epoch 20/32:   5%|▌         | 8/160 [00:00<00:01, 77.39it/s, acc=-, loss=-]Valid Epoch 20/32:  11%|█         | 17/160 [00:00<00:01, 79.44it/s, acc=-, loss=-]Valid Epoch 20/32:  16%|█▋        | 26/160 [00:00<00:01, 81.36it/s, acc=-, loss=-]Valid Epoch 20/32:  22%|██▏       | 35/160 [00:00<00:01, 81.11it/s, acc=-, loss=-]Valid Epoch 20/32:  28%|██▊       | 44/160 [00:00<00:01, 82.05it/s, acc=-, loss=-]Valid Epoch 20/32:  33%|███▎      | 53/160 [00:00<00:01, 84.13it/s, acc=-, loss=-]Valid Epoch 20/32:  39%|███▉      | 63/160 [00:00<00:01, 89.03it/s, acc=-, loss=-]Valid Epoch 20/32:  46%|████▋     | 74/160 [00:00<00:00, 93.13it/s, acc=-, loss=-]Valid Epoch 20/32:  52%|█████▎    | 84/160 [00:00<00:00, 95.02it/s, acc=-, loss=-]Valid Epoch 20/32:  59%|█████▉    | 94/160 [00:01<00:00, 96.28it/s, acc=-, loss=-]Valid Epoch 20/32:  66%|██████▌   | 105/160 [00:01<00:00, 98.12it/s, acc=-, loss=-]Valid Epoch 20/32:  72%|███████▎  | 116/160 [00:01<00:00, 99.89it/s, acc=-, loss=-]Valid Epoch 20/32:  79%|███████▉  | 127/160 [00:01<00:00, 100.83it/s, acc=-, loss=-]Valid Epoch 20/32:  86%|████████▋ | 138/160 [00:01<00:00, 101.05it/s, acc=-, loss=-]Valid Epoch 20/32:  93%|█████████▎| 149/160 [00:01<00:00, 100.90it/s, acc=-, loss=-]Valid Epoch 20/32: 100%|██████████| 160/160 [00:01<00:00, 100.83it/s, acc=-, loss=-]Valid Epoch 20/32: 100%|██████████| 160/160 [00:01<00:00, 100.83it/s, valid/loss=4.41, valid/accuracy=0.471, valid/num_kv_pairs/accuracy-4=0.967, valid/num_kv_pairs/accuracy-8=0.834, valid/num_kv_pairs/accuracy-16=0.452, valid/num_kv_pairs/accuracy-32=0.0885, valid/num_kv_pairs/accuracy-64=0.0158]Valid Epoch 20/32: 100%|██████████| 160/160 [00:01<00:00, 93.72it/s, valid/loss=4.41, valid/accuracy=0.471, valid/num_kv_pairs/accuracy-4=0.967, valid/num_kv_pairs/accuracy-8=0.834, valid/num_kv_pairs/accuracy-16=0.452, valid/num_kv_pairs/accuracy-32=0.0885, valid/num_kv_pairs/accuracy-64=0.0158] 
valid/loss=4.31, valid/accuracy=0.47, valid/num_kv_pairs/accuracy-4=0.966, valid/num_kv_pairs/accuracy-8=0.831, valid/num_kv_pairs/accuracy-16=0.448, valid/num_kv_pairs/accuracy-32=0.0869, valid/num_kv_pairs/accuracy-64=0.0158
valid/loss=4.26, valid/accuracy=0.472, valid/num_kv_pairs/accuracy-4=0.969, valid/num_kv_pairs/accuracy-8=0.837, valid/num_kv_pairs/accuracy-16=0.45, valid/num_kv_pairs/accuracy-32=0.0888, valid/num_kv_pairs/accuracy-64=0.0161
valid/loss=4.22, valid/accuracy=0.471, valid/num_kv_pairs/accuracy-4=0.969, valid/num_kv_pairs/accuracy-8=0.837, valid/num_kv_pairs/accuracy-16=0.445, valid/num_kv_pairs/accuracy-32=0.0873, valid/num_kv_pairs/accuracy-64=0.0163
valid/loss=4.02, valid/accuracy=0.484, valid/num_kv_pairs/accuracy-4=0.977, valid/num_kv_pairs/accuracy-8=0.861, valid/num_kv_pairs/accuracy-16=0.475, valid/num_kv_pairs/accuracy-32=0.0893, valid/num_kv_pairs/accuracy-64=0.0163
valid/loss=3.85, valid/accuracy=0.485, valid/num_kv_pairs/accuracy-4=0.975, valid/num_kv_pairs/accuracy-8=0.865, valid/num_kv_pairs/accuracy-16=0.48, valid/num_kv_pairs/accuracy-32=0.0905, valid/num_kv_pairs/accuracy-64=0.0163
valid/loss=3.64, valid/accuracy=0.493, valid/num_kv_pairs/accuracy-4=0.98, valid/num_kv_pairs/accuracy-8=0.882, valid/num_kv_pairs/accuracy-16=0.493, valid/num_kv_pairs/accuracy-32=0.0926, valid/num_kv_pairs/accuracy-64=0.017
valid/loss=3.47, valid/accuracy=0.497, valid/num_kv_pairs/accuracy-4=0.982, valid/num_kv_pairs/accuracy-8=0.895, valid/num_kv_pairs/accuracy-16=0.499, valid/num_kv_pairs/accuracy-32=0.0916, valid/num_kv_pairs/accuracy-64=0.0167
valid/loss=3.32, valid/accuracy=0.502, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.907, valid/num_kv_pairs/accuracy-16=0.509, valid/num_kv_pairs/accuracy-32=0.0939, valid/num_kv_pairs/accuracy-64=0.0163
valid/loss=3.23, valid/accuracy=0.508, valid/num_kv_pairs/accuracy-4=0.985, valid/num_kv_pairs/accuracy-8=0.918, valid/num_kv_pairs/accuracy-16=0.527, valid/num_kv_pairs/accuracy-32=0.0953, valid/num_kv_pairs/accuracy-64=0.0166
valid/loss=3.11, valid/accuracy=0.518, valid/num_kv_pairs/accuracy-4=0.989, valid/num_kv_pairs/accuracy-8=0.933, valid/num_kv_pairs/accuracy-16=0.554, valid/num_kv_pairs/accuracy-32=0.0987, valid/num_kv_pairs/accuracy-64=0.0172
valid/loss=3.01, valid/accuracy=0.53, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.952, valid/num_kv_pairs/accuracy-16=0.587, valid/num_kv_pairs/accuracy-32=0.0981, valid/num_kv_pairs/accuracy-64=0.0171
