    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_sig_cread_m2blk_s4-dm16-lr1.0e-02'
valid/loss=8.27, valid/accuracy=0.000463, valid/num_kv_pairs/accuracy-4=0.00075, valid/num_kv_pairs/accuracy-8=0.000375, valid/num_kv_pairs/accuracy-16=0.000438, valid/num_kv_pairs/accuracy-32=0.000375, valid/num_kv_pairs/accuracy-64=0.000375
valid/loss=0.936, valid/accuracy=0.874, valid/num_kv_pairs/accuracy-4=0.965, valid/num_kv_pairs/accuracy-8=0.922, valid/num_kv_pairs/accuracy-16=0.951, valid/num_kv_pairs/accuracy-32=0.877, valid/num_kv_pairs/accuracy-64=0.652
valid/loss=0.901, valid/accuracy=0.878, valid/num_kv_pairs/accuracy-4=0.963, valid/num_kv_pairs/accuracy-8=0.922, valid/num_kv_pairs/accuracy-16=0.953, valid/num_kv_pairs/accuracy-32=0.884, valid/num_kv_pairs/accuracy-64=0.67
valid/loss=0.867, valid/accuracy=0.881, valid/num_kv_pairs/accuracy-4=0.959, valid/num_kv_pairs/accuracy-8=0.922, valid/num_kv_pairs/accuracy-16=0.955, valid/num_kv_pairs/accuracy-32=0.891, valid/num_kv_pairs/accuracy-64=0.677
valid/loss=0.851, valid/accuracy=0.884, valid/num_kv_pairs/accuracy-4=0.963, valid/num_kv_pairs/accuracy-8=0.927, valid/num_kv_pairs/accuracy-16=0.956, valid/num_kv_pairs/accuracy-32=0.891, valid/num_kv_pairs/accuracy-64=0.683
valid/loss=0.83, valid/accuracy=0.886, valid/num_kv_pairs/accuracy-4=0.958, valid/num_kv_pairs/accuracy-8=0.929, valid/num_kv_pairs/accuracy-16=0.958, valid/num_kv_pairs/accuracy-32=0.898, valid/num_kv_pairs/accuracy-64=0.687
valid/loss=0.823, valid/accuracy=0.886, valid/num_kv_pairs/accuracy-4=0.959, valid/num_kv_pairs/accuracy-8=0.927, valid/num_kv_pairs/accuracy-16=0.958, valid/num_kv_pairs/accuracy-32=0.897, valid/num_kv_pairs/accuracy-64=0.687
valid/loss=0.801, valid/accuracy=0.889, valid/num_kv_pairs/accuracy-4=0.966, valid/num_kv_pairs/accuracy-8=0.929, valid/num_kv_pairs/accuracy-16=0.959, valid/num_kv_pairs/accuracy-32=0.901, valid/num_kv_pairs/accuracy-64=0.689
valid/loss=0.778, valid/accuracy=0.892, valid/num_kv_pairs/accuracy-4=0.968, valid/num_kv_pairs/accuracy-8=0.932, valid/num_kv_pairs/accuracy-16=0.961, valid/num_kv_pairs/accuracy-32=0.904, valid/num_kv_pairs/accuracy-64=0.693
valid/loss=0.761, valid/accuracy=0.895, valid/num_kv_pairs/accuracy-4=0.969, valid/num_kv_pairs/accuracy-8=0.938, valid/num_kv_pairs/accuracy-16=0.962, valid/num_kv_pairs/accuracy-32=0.908, valid/num_kv_pairs/accuracy-64=0.697
valid/loss=0.741, valid/accuracy=0.897, valid/num_kv_pairs/accuracy-4=0.97, valid/num_kv_pairs/accuracy-8=0.943, valid/num_kv_pairs/accuracy-16=0.963, valid/num_kv_pairs/accuracy-32=0.909, valid/num_kv_pairs/accuracy-64=0.702
valid/loss=0.731, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=0.973, valid/num_kv_pairs/accuracy-8=0.944, valid/num_kv_pairs/accuracy-16=0.964, valid/num_kv_pairs/accuracy-32=0.91, valid/num_kv_pairs/accuracy-64=0.703
valid/loss=0.722, valid/accuracy=0.9, valid/num_kv_pairs/accuracy-4=0.975, valid/num_kv_pairs/accuracy-8=0.946, valid/num_kv_pairs/accuracy-16=0.965, valid/num_kv_pairs/accuracy-32=0.911, valid/num_kv_pairs/accuracy-64=0.704
valid/loss=0.716, valid/accuracy=0.902, valid/num_kv_pairs/accuracy-4=0.977, valid/num_kv_pairs/accuracy-8=0.95, valid/num_kv_pairs/accuracy-16=0.965, valid/num_kv_pairs/accuracy-32=0.912, valid/num_kv_pairs/accuracy-64=0.705
valid/loss=0.698, valid/accuracy=0.905, valid/num_kv_pairs/accuracy-4=0.983, valid/num_kv_pairs/accuracy-8=0.963, valid/num_kv_pairs/accuracy-16=0.966, valid/num_kv_pairs/accuracy-32=0.913, valid/num_kv_pairs/accuracy-64=0.699
