    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d3_hd16_h2_sig_cread_m2blk_s4-dm64-lr1.0e-02'
valid/loss=8.32, valid/accuracy=0.000328, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000625, valid/num_kv_pairs/accuracy-16=0.00025, valid/num_kv_pairs/accuracy-32=0.000281, valid/num_kv_pairs/accuracy-64=0.000234
valid/loss=5.63, valid/accuracy=0.258, valid/num_kv_pairs/accuracy-4=0.618, valid/num_kv_pairs/accuracy-8=0.409, valid/num_kv_pairs/accuracy-16=0.203, valid/num_kv_pairs/accuracy-32=0.0474, valid/num_kv_pairs/accuracy-64=0.0126
valid/loss=5.18, valid/accuracy=0.344, valid/num_kv_pairs/accuracy-4=0.765, valid/num_kv_pairs/accuracy-8=0.569, valid/num_kv_pairs/accuracy-16=0.294, valid/num_kv_pairs/accuracy-32=0.0753, valid/num_kv_pairs/accuracy-64=0.0188
valid/loss=5.08, valid/accuracy=0.377, valid/num_kv_pairs/accuracy-4=0.865, valid/num_kv_pairs/accuracy-8=0.622, valid/num_kv_pairs/accuracy-16=0.3, valid/num_kv_pairs/accuracy-32=0.0784, valid/num_kv_pairs/accuracy-64=0.0211
valid/loss=5.32, valid/accuracy=0.361, valid/num_kv_pairs/accuracy-4=0.829, valid/num_kv_pairs/accuracy-8=0.59, valid/num_kv_pairs/accuracy-16=0.293, valid/num_kv_pairs/accuracy-32=0.0735, valid/num_kv_pairs/accuracy-64=0.0195
valid/loss=4.9, valid/accuracy=0.382, valid/num_kv_pairs/accuracy-4=0.855, valid/num_kv_pairs/accuracy-8=0.643, valid/num_kv_pairs/accuracy-16=0.31, valid/num_kv_pairs/accuracy-32=0.0808, valid/num_kv_pairs/accuracy-64=0.0203
valid/loss=4.92, valid/accuracy=0.385, valid/num_kv_pairs/accuracy-4=0.852, valid/num_kv_pairs/accuracy-8=0.64, valid/num_kv_pairs/accuracy-16=0.322, valid/num_kv_pairs/accuracy-32=0.0902, valid/num_kv_pairs/accuracy-64=0.0232
valid/loss=4.87, valid/accuracy=0.399, valid/num_kv_pairs/accuracy-4=0.871, valid/num_kv_pairs/accuracy-8=0.666, valid/num_kv_pairs/accuracy-16=0.348, valid/num_kv_pairs/accuracy-32=0.0901, valid/num_kv_pairs/accuracy-64=0.0229
valid/loss=4.86, valid/accuracy=0.402, valid/num_kv_pairs/accuracy-4=0.878, valid/num_kv_pairs/accuracy-8=0.675, valid/num_kv_pairs/accuracy-16=0.346, valid/num_kv_pairs/accuracy-32=0.089, valid/num_kv_pairs/accuracy-64=0.0228
valid/loss=4.84, valid/accuracy=0.401, valid/num_kv_pairs/accuracy-4=0.884, valid/num_kv_pairs/accuracy-8=0.663, valid/num_kv_pairs/accuracy-16=0.344, valid/num_kv_pairs/accuracy-32=0.0894, valid/num_kv_pairs/accuracy-64=0.023
valid/loss=4.82, valid/accuracy=0.405, valid/num_kv_pairs/accuracy-4=0.883, valid/num_kv_pairs/accuracy-8=0.677, valid/num_kv_pairs/accuracy-16=0.35, valid/num_kv_pairs/accuracy-32=0.0897, valid/num_kv_pairs/accuracy-64=0.0233
valid/loss=4.82, valid/accuracy=0.401, valid/num_kv_pairs/accuracy-4=0.876, valid/num_kv_pairs/accuracy-8=0.67, valid/num_kv_pairs/accuracy-16=0.348, valid/num_kv_pairs/accuracy-32=0.0895, valid/num_kv_pairs/accuracy-64=0.0228
valid/loss=4.7, valid/accuracy=0.4, valid/num_kv_pairs/accuracy-4=0.864, valid/num_kv_pairs/accuracy-8=0.667, valid/num_kv_pairs/accuracy-16=0.354, valid/num_kv_pairs/accuracy-32=0.0903, valid/num_kv_pairs/accuracy-64=0.0233
valid/loss=4.75, valid/accuracy=0.4, valid/num_kv_pairs/accuracy-4=0.868, valid/num_kv_pairs/accuracy-8=0.66, valid/num_kv_pairs/accuracy-16=0.353, valid/num_kv_pairs/accuracy-32=0.0943, valid/num_kv_pairs/accuracy-64=0.0227
valid/loss=4.66, valid/accuracy=0.404, valid/num_kv_pairs/accuracy-4=0.875, valid/num_kv_pairs/accuracy-8=0.672, valid/num_kv_pairs/accuracy-16=0.356, valid/num_kv_pairs/accuracy-32=0.0934, valid/num_kv_pairs/accuracy-64=0.0229
valid/loss=4.48, valid/accuracy=0.403, valid/num_kv_pairs/accuracy-4=0.872, valid/num_kv_pairs/accuracy-8=0.674, valid/num_kv_pairs/accuracy-16=0.355, valid/num_kv_pairs/accuracy-32=0.0932, valid/num_kv_pairs/accuracy-64=0.0228
valid/loss=4.33, valid/accuracy=0.378, valid/num_kv_pairs/accuracy-4=0.834, valid/num_kv_pairs/accuracy-8=0.613, valid/num_kv_pairs/accuracy-16=0.332, valid/num_kv_pairs/accuracy-32=0.0907, valid/num_kv_pairs/accuracy-64=0.0232
valid/loss=4.43, valid/accuracy=0.383, valid/num_kv_pairs/accuracy-4=0.837, valid/num_kv_pairs/accuracy-8=0.627, valid/num_kv_pairs/accuracy-16=0.337, valid/num_kv_pairs/accuracy-32=0.0916, valid/num_kv_pairs/accuracy-64=0.0242
valid/loss=4.42, valid/accuracy=0.377, valid/num_kv_pairs/accuracy-4=0.834, valid/num_kv_pairs/accuracy-8=0.603, valid/num_kv_pairs/accuracy-16=0.334, valid/num_kv_pairs/accuracy-32=0.0919, valid/num_kv_pairs/accuracy-64=0.0237
valid/loss=4.32, valid/accuracy=0.381, valid/num_kv_pairs/accuracy-4=0.836, valid/num_kv_pairs/accuracy-8=0.619, valid/num_kv_pairs/accuracy-16=0.336, valid/num_kv_pairs/accuracy-32=0.0897, valid/num_kv_pairs/accuracy-64=0.0236
