PyTorch 2.11.0 for DeltaAI (CUDA 13.0, Python 3.12)
Includes: transformers, accelerate, datasets, peft, lightning,
          timm, bitsandbytes, diffusers, mpi4py, tensorboard,
          wandb, jupyter, scipy, scikit-learn, opencv, nvitop
New in this build (sm_90 source builds):
  flash-attn, transformer_engine, xformers, apex, mamba-ssm,
  triton, torch-geometric, cupy-cuda13x, tensorrt, flashinfer
Known: transformer_engine and cupy currently fail at import due to
  a cu13 libcublasLt / cython ABI mismatch on this stack — use the
  other attention paths (flash-attn, xformers) and stock torch CUDA
  until an upstream fix lands.

For documentation and examples:
  https://docs.ncsa.illinois.edu/systems/deltaai/

Run setup-kernel prior to launching OOD job.

Quick start (on a compute node):
  module load python/miniforge3_pytorch/2.11.0
  conda activate base
  python -c "import torch; print(torch.cuda.is_available())"

CUDA extensions: CUDA_HOME, nvcc, and CMAKE_PREFIX_PATH come from the
auto-loaded cuda/13.1.1 module.

host: gh135.hsn.cm.delta.internal.ncsa.edu   started: Thu Sep  3 03:45:39 PM CDT 2026
name, memory.total [MiB], driver_version
NVIDIA GH200 120GB, 97871 MiB, 595.71.05
torch 2.11.0+cu130 cuda True
triton 3.5.1

==== arm: --arm softmax   Thu Sep  3 03:45:43 PM CDT 2026 ====
{
 "run": "softmax_qkn",
 "arm": "softmax",
 "d": 1,
 "T": 4096,
 "layers": 4,
 "d_model": 256,
 "heads": 4,
 "r": 64,
 "learn_phi": false,
 "qk_norm": true,
 "chunk": 128,
 "steps": 20000,
 "nb": 8,
 "lr": 0.0003,
 "warmup": 500,
 "wd": 0.1,
 "clip": 1.0,
 "eval_every": 2000,
 "val_windows": 256,
 "eval_nb": 8,
 "data": "/u/archerdw/smat_attention/deltaai/data/enwik8",
 "out": "results/lm_T4096_20k_qkn.csv",
 "device": "cuda",
 "no_amp": false,
 "seed": 0
}
mask: {'mask_nnz': 8390656, 'mask_density': 0.5001220703125}
params: 4,336,128
step 12250  loss 1.0393  bpc 1.499  gn 0.70  14 ms/step
step 12300  loss 0.9876  bpc 1.425  gn 0.81  14 ms/step
step 12350  loss 1.0370  bpc 1.496  gn 0.71  14 ms/step
step 12400  loss 0.9400  bpc 1.356  gn 0.71  14 ms/step
step 12450  loss 1.0767  bpc 1.553  gn 0.68  14 ms/step
step 12500  loss 1.0121  bpc 1.460  gn 0.66  14 ms/step
step 12550  loss 1.0818  bpc 1.561  gn 0.72  14 ms/step
step 12600  loss 1.0790  bpc 1.557  gn 0.74  14 ms/step
step 12650  loss 1.0445  bpc 1.507  gn 0.67  14 ms/step
step 12700  loss 1.0781  bpc 1.555  gn 0.68  14 ms/step
step 12750  loss 0.9874  bpc 1.424  gn 0.67  14 ms/step
step 12800  loss 0.9912  bpc 1.430  gn 0.70  14 ms/step
step 12850  loss 1.0330  bpc 1.490  gn 0.74  14 ms/step
step 12900  loss 1.0976  bpc 1.583  gn 0.70  14 ms/step
step 12950  loss 1.0898  bpc 1.572  gn 0.82  14 ms/step
step 13000  loss 1.1574  bpc 1.670  gn 0.76  14 ms/step
step 13050  loss 1.0650  bpc 1.536  gn 0.71  14 ms/step
step 13100  loss 1.0988  bpc 1.585  gn 0.66  14 ms/step
step 13150  loss 1.0039  bpc 1.448  gn 0.72  14 ms/step
step 13200  loss 1.0645  bpc 1.536  gn 0.75  14 ms/step
step 13250  loss 1.0748  bpc 1.551  gn 0.73  14 ms/step
step 13300  loss 1.0536  bpc 1.520  gn 0.76  14 ms/step
step 13350  loss 1.1115  bpc 1.604  gn 0.79  14 ms/step
step 13400  loss 0.9615  bpc 1.387  gn 0.83  14 ms/step
step 13450  loss 0.9943  bpc 1.435  gn 0.71  14 ms/step
step 13500  loss 1.1238  bpc 1.621  gn 0.79  14 ms/step
step 13550  loss 0.9181  bpc 1.324  gn 0.66  14 ms/step
step 13600  loss 1.0316  bpc 1.488  gn 0.76  14 ms/step
step 13650  loss 1.0467  bpc 1.510  gn 0.70  14 ms/step
step 13700  loss 1.0364  bpc 1.495  gn 0.70  14 ms/step
step 13750  loss 1.0727  bpc 1.548  gn 0.75  14 ms/step
step 13800  loss 1.1246  bpc 1.622  gn 0.77  14 ms/step
step 13850  loss 0.9895  bpc 1.428  gn 0.72  14 ms/step
step 13900  loss 1.0985  bpc 1.585  gn 0.80  14 ms/step
step 13950  loss 1.0813  bpc 1.560  gn 0.75  14 ms/step
step 14000  loss 1.0090  bpc 1.456  gn 0.72  14 ms/step
== eval step 14000: val_bpc 1.5607  ppl 2.950  [0:512) 1.684  [512:2048) 1.547  [2048:4096) 1.540  peak 1862 MB
step 14050  loss 1.0761  bpc 1.553  gn 0.71  14 ms/step
step 14100  loss 1.0850  bpc 1.565  gn 0.68  14 ms/step
step 14150  loss 1.0171  bpc 1.467  gn 0.69  14 ms/step
step 14200  loss 1.0568  bpc 1.525  gn 0.79  14 ms/step
step 14250  loss 1.0603  bpc 1.530  gn 0.79  14 ms/step
step 14300  loss 0.9982  bpc 1.440  gn 0.70  14 ms/step
step 14350  loss 1.0170  bpc 1.467  gn 0.76  14 ms/step
step 14400  loss 0.9803  bpc 1.414  gn 0.73  14 ms/step
step 14450  loss 1.0400  bpc 1.500  gn 0.73  14 ms/step
step 14500  loss 1.0077  bpc 1.454  gn 0.76  14 ms/step
step 14550  loss 1.0006  bpc 1.444  gn 0.73  14 ms/step
step 14600  loss 1.0704  bpc 1.544  gn 0.74  14 ms/step
step 14650  loss 1.0089  bpc 1.455  gn 0.77  14 ms/step
step 14700  loss 1.0827  bpc 1.562  gn 0.72  14 ms/step
step 14750  loss 1.0750  bpc 1.551  gn 0.72  14 ms/step
step 14800  loss 1.0909  bpc 1.574  gn 0.70  14 ms/step
step 14850  loss 1.0252  bpc 1.479  gn 0.70  14 ms/step
step 14900  loss 1.0127  bpc 1.461  gn 0.79  14 ms/step
step 14950  loss 1.0680  bpc 1.541  gn 0.78  14 ms/step
step 15000  loss 1.0818  bpc 1.561  gn 0.70  14 ms/step
step 15050  loss 1.0829  bpc 1.562  gn 0.74  14 ms/step
step 15100  loss 1.0434  bpc 1.505  gn 0.71  14 ms/step
step 15150  loss 1.1443  bpc 1.651  gn 0.74  14 ms/step
step 15200  loss 1.0110  bpc 1.459  gn 0.70  14 ms/step
step 15250  loss 1.0673  bpc 1.540  gn 0.72  14 ms/step
step 15300  loss 1.0035  bpc 1.448  gn 0.70  14 ms/step
step 15350  loss 1.0080  bpc 1.454  gn 0.70  14 ms/step
step 15400  loss 1.0907  bpc 1.574  gn 0.71  14 ms/step
step 15450  loss 1.0520  bpc 1.518  gn 0.67  14 ms/step
step 15500  loss 1.0650  bpc 1.536  gn 0.75  14 ms/step
step 15550  loss 1.0356  bpc 1.494  gn 0.72  14 ms/step
step 15600  loss 1.0345  bpc 1.492  gn 0.74  14 ms/step
step 15650  loss 0.9856  bpc 1.422  gn 0.71  14 ms/step
step 15700  loss 0.9833  bpc 1.419  gn 0.72  14 ms/step
step 15750  loss 1.0236  bpc 1.477  gn 0.68  14 ms/step
step 15800  loss 1.0460  bpc 1.509  gn 0.73  14 ms/step
step 15850  loss 1.0912  bpc 1.574  gn 0.76  14 ms/step
step 15900  loss 0.9653  bpc 1.393  gn 0.70  14 ms/step
step 15950  loss 1.0452  bpc 1.508  gn 0.69  14 ms/step
step 16000  loss 1.0565  bpc 1.524  gn 0.74  14 ms/step
== eval step 16000: val_bpc 1.5431  ppl 2.914  [0:512) 1.666  [512:2048) 1.530  [2048:4096) 1.522  peak 1862 MB
step 16050  loss 1.0754  bpc 1.551  gn 0.71  14 ms/step
step 16100  loss 1.0224  bpc 1.475  gn 0.78  14 ms/step
step 16150  loss 0.9987  bpc 1.441  gn 0.72  14 ms/step
step 16200  loss 1.0228  bpc 1.476  gn 0.70  14 ms/step
step 16250  loss 0.9973  bpc 1.439  gn 0.69  14 ms/step
step 16300  loss 0.9922  bpc 1.432  gn 0.74  14 ms/step
step 16350  loss 0.9620  bpc 1.388  gn 0.71  14 ms/step
step 16400  loss 1.0385  bpc 1.498  gn 0.70  14 ms/step
step 16450  loss 1.0438  bpc 1.506  gn 0.69  14 ms/step
step 16500  loss 0.9825  bpc 1.418  gn 0.77  14 ms/step
step 16550  loss 0.8939  bpc 1.290  gn 0.66  14 ms/step
step 16600  loss 0.9598  bpc 1.385  gn 0.71  14 ms/step
step 16650  loss 0.9948  bpc 1.435  gn 0.72  14 ms/step
step 16700  loss 1.0463  bpc 1.510  gn 0.71  14 ms/step
step 16750  loss 1.0850  bpc 1.565  gn 0.72  14 ms/step
step 16800  loss 1.0667  bpc 1.539  gn 0.70  14 ms/step
step 16850  loss 1.0785  bpc 1.556  gn 0.72  14 ms/step
step 16900  loss 1.0095  bpc 1.456  gn 0.67  14 ms/step
step 16950  loss 1.1041  bpc 1.593  gn 0.74  14 ms/step
step 17000  loss 0.9945  bpc 1.435  gn 0.70  14 ms/step
step 17050  loss 1.0568  bpc 1.525  gn 0.75  14 ms/step
step 17100  loss 1.0942  bpc 1.579  gn 0.71  14 ms/step
step 17150  loss 1.0682  bpc 1.541  gn 0.71  14 ms/step
step 17200  loss 1.0029  bpc 1.447  gn 0.74  14 ms/step
step 17250  loss 0.9422  bpc 1.359  gn 0.75  14 ms/step
step 17300  loss 1.0583  bpc 1.527  gn 0.73  14 ms/step
step 17350  loss 1.0631  bpc 1.534  gn 0.74  14 ms/step
step 17400  loss 1.0808  bpc 1.559  gn 0.70  14 ms/step
step 17450  loss 0.9968  bpc 1.438  gn 0.69  14 ms/step
step 17500  loss 0.9892  bpc 1.427  gn 0.71  14 ms/step
step 17550  loss 1.1277  bpc 1.627  gn 0.71  14 ms/step
step 17600  loss 1.0113  bpc 1.459  gn 0.70  14 ms/step
step 17650  loss 1.0178  bpc 1.468  gn 0.69  14 ms/step
step 17700  loss 1.0698  bpc 1.543  gn 0.70  14 ms/step
step 17750  loss 0.9993  bpc 1.442  gn 0.70  14 ms/step
step 17800  loss 1.0961  bpc 1.581  gn 0.76  14 ms/step
step 17850  loss 1.0706  bpc 1.545  gn 0.78  14 ms/step
step 17900  loss 1.0665  bpc 1.539  gn 0.73  14 ms/step
step 17950  loss 0.9790  bpc 1.412  gn 0.68  14 ms/step
step 18000  loss 1.0645  bpc 1.536  gn 0.70  14 ms/step
== eval step 18000: val_bpc 1.5319  ppl 2.892  [0:512) 1.654  [512:2048) 1.519  [2048:4096) 1.511  peak 1862 MB
step 18050  loss 0.9756  bpc 1.408  gn 0.71  14 ms/step
step 18100  loss 0.9374  bpc 1.352  gn 0.74  14 ms/step
step 18150  loss 0.9790  bpc 1.412  gn 0.67  14 ms/step
step 18200  loss 1.1208  bpc 1.617  gn 0.75  14 ms/step
step 18250  loss 1.0950  bpc 1.580  gn 0.72  14 ms/step
step 18300  loss 0.9970  bpc 1.438  gn 0.75  14 ms/step
step 18350  loss 1.0798  bpc 1.558  gn 0.68  14 ms/step
step 18400  loss 1.0234  bpc 1.476  gn 0.67  14 ms/step
step 18450  loss 0.9613  bpc 1.387  gn 0.68  14 ms/step
step 18500  loss 1.0835  bpc 1.563  gn 0.75  14 ms/step
step 18550  loss 0.9470  bpc 1.366  gn 0.70  14 ms/step
step 18600  loss 1.0506  bpc 1.516  gn 0.74  14 ms/step
step 18650  loss 1.0335  bpc 1.491  gn 0.70  14 ms/step
step 18700  loss 1.0586  bpc 1.527  gn 0.75  14 ms/step
step 18750  loss 1.0762  bpc 1.553  gn 0.71  14 ms/step
step 18800  loss 1.0269  bpc 1.482  gn 0.68  14 ms/step
step 18850  loss 1.1041  bpc 1.593  gn 0.72  14 ms/step
step 18900  loss 0.8175  bpc 1.179  gn 0.68  14 ms/step
step 18950  loss 0.9905  bpc 1.429  gn 0.66  14 ms/step
step 19000  loss 1.0275  bpc 1.482  gn 0.66  14 ms/step
step 19050  loss 1.0788  bpc 1.556  gn 0.72  14 ms/step
step 19100  loss 0.9857  bpc 1.422  gn 0.68  14 ms/step
step 19150  loss 1.0685  bpc 1.542  gn 0.71  14 ms/step
step 19200  loss 0.9394  bpc 1.355  gn 0.67  14 ms/step
step 19250  loss 1.0513  bpc 1.517  gn 0.68  14 ms/step
step 19300  loss 1.0618  bpc 1.532  gn 0.68  14 ms/step
step 19350  loss 1.1131  bpc 1.606  gn 0.76  14 ms/step
step 19400  loss 1.0488  bpc 1.513  gn 0.71  14 ms/step
step 19450  loss 1.0054  bpc 1.450  gn 0.69  14 ms/step
step 19500  loss 0.9796  bpc 1.413  gn 0.66  14 ms/step
step 19550  loss 1.0505  bpc 1.516  gn 0.68  14 ms/step
step 19600  loss 1.0005  bpc 1.443  gn 0.79  14 ms/step
step 19650  loss 1.0074  bpc 1.453  gn 0.68  14 ms/step
step 19700  loss 0.9355  bpc 1.350  gn 0.70  14 ms/step
step 19750  loss 0.9946  bpc 1.435  gn 0.69  14 ms/step
step 19800  loss 1.0007  bpc 1.444  gn 0.71  14 ms/step
step 19850  loss 0.9766  bpc 1.409  gn 0.68  14 ms/step
step 19900  loss 1.0086  bpc 1.455  gn 0.68  14 ms/step
step 19950  loss 1.0510  bpc 1.516  gn 0.66  14 ms/step
step 20000  loss 1.0051  bpc 1.450  gn 0.68  14 ms/step
== eval step 20000: val_bpc 1.5292  ppl 2.886  [0:512) 1.651  [512:2048) 1.516  [2048:4096) 1.508  peak 1862 MB
done: {"run": "softmax_qkn", "arm": "softmax", "d": "", "step": 20000, "train_loss": 1.0051379203796387, "train_loss_med200": 1.021180808544159, "val_bpc": 1.5292158677066154, "val_ppl": 2.8862892113632053, "val_bpc_0_512": 1.6511570125847328, "val_bpc_512_2048": 1.5162483319319262, "val_bpc_2048_4096": 1.5084562333181026, "grad_norm": 0.684050440788269, "nonfinite_steps": 0, "ms_per_step": 14.101149439811707, "peak_MB": 1861.92431640625, "params": 4336128, "elapsed_s": 284.52190470695496, "mask_nnz": 8390656, "mask_density": 0.5001220703125}
==== arm: --arm smat --d 1   Thu Sep  3 03:50:32 PM CDT 2026 ====
{
 "run": "smat_d1_qkn",
 "arm": "smat",
 "d": 1,
 "T": 4096,
 "layers": 4,
 "d_model": 256,
 "heads": 4,
 "r": 64,
 "learn_phi": false,
 "qk_norm": true,
 "chunk": 128,
 "steps": 20000,
 "nb": 8,
 "lr": 0.0003,
 "warmup": 500,
 "wd": 0.1,
 "clip": 1.0,
 "eval_every": 2000,
 "val_windows": 256,
 "eval_nb": 8,
 "data": "/u/archerdw/smat_attention/deltaai/data/enwik8",
 "out": "results/lm_T4096_20k_qkn.csv",
 "device": "cuda",
 "no_amp": false,
 "seed": 0
}
mask: {'mask_nnz': 8390656, 'mask_density': 0.5001220703125, 'mask_n': 2048, 'mask_q': 0, 'mask_B': 1}
params: 4,336,128
step    50  loss 4.4231  bpc 6.381  gn 2.58  29 ms/step
step   100  loss 3.7010  bpc 5.339  gn 1.73  24 ms/step
step   150  loss 3.1516  bpc 4.547  gn 0.93  24 ms/step
step   200  loss 2.8380  bpc 4.094  gn 0.58  24 ms/step
step   250  loss 2.7216  bpc 3.926  gn 0.79  24 ms/step
step   300  loss 2.6393  bpc 3.808  gn 0.67  24 ms/step
step   350  loss 2.5894  bpc 3.736  gn 0.54  24 ms/step
step   400  loss 2.7351  bpc 3.946  gn 0.67  24 ms/step
step   450  loss 2.6736  bpc 3.857  gn 0.73  24 ms/step
step   500  loss 2.6443  bpc 3.815  gn 0.74  24 ms/step
step   550  loss 2.6062  bpc 3.760  gn 0.46  24 ms/step
step   600  loss 2.6585  bpc 3.835  gn 0.50  24 ms/step
step   650  loss 2.6678  bpc 3.849  gn 0.81  24 ms/step
step   700  loss 2.6396  bpc 3.808  gn 0.69  24 ms/step
step   750  loss 2.5861  bpc 3.731  gn 0.58  24 ms/step
step   800  loss 2.5688  bpc 3.706  gn 0.59  24 ms/step
step   850  loss 2.5506  bpc 3.680  gn 0.48  24 ms/step
step   900  loss 2.5089  bpc 3.620  gn 1.24  24 ms/step
step   950  loss 2.5495  bpc 3.678  gn 1.17  24 ms/step
step  1000  loss 2.4738  bpc 3.569  gn 0.90  23 ms/step
step  1050  loss 2.5451  bpc 3.672  gn 0.90  24 ms/step
step  1100  loss 2.5389  bpc 3.663  gn 0.71  24 ms/step
step  1150  loss 2.5402  bpc 3.665  gn 2.12  24 ms/step
step  1200  loss 2.4817  bpc 3.580  gn 0.81  23 ms/step
step  1250  loss 2.5579  bpc 3.690  gn 0.62  24 ms/step
step  1300  loss 2.4748  bpc 3.570  gn 0.75  24 ms/step
step  1350  loss 2.5006  bpc 3.608  gn 0.69  24 ms/step
step  1400  loss 2.4909  bpc 3.594  gn 0.64  24 ms/step
step  1450  loss 2.5014  bpc 3.609  gn 0.42  24 ms/step
step  1500  loss 2.4813  bpc 3.580  gn 0.68  23 ms/step
step  1550  loss 2.5354  bpc 3.658  gn 0.67  23 ms/step
step  1600  loss 2.4428  bpc 3.524  gn 0.45  23 ms/step
step  1650  loss 2.4143  bpc 3.483  gn 1.17  24 ms/step
step  1700  loss 2.4689  bpc 3.562  gn 0.51  25 ms/step
step  1750  loss 2.5592  bpc 3.692  gn 0.82  24 ms/step
step  1800  loss 2.5350  bpc 3.657  gn 0.87  24 ms/step
step  1850  loss 2.4781  bpc 3.575  gn 0.70  24 ms/step
step  1900  loss 2.4449  bpc 3.527  gn 1.01  24 ms/step
step  1950  loss 2.4248  bpc 3.498  gn 0.81  24 ms/step
step  2000  loss 2.4366  bpc 3.515  gn 0.80  24 ms/step
== eval step 2000: val_bpc 3.5469  ppl 11.687  [0:512) 3.521  [512:2048) 3.539  [2048:4096) 3.560  peak 2635 MB
step  2050  loss 2.3751  bpc 3.427  gn 1.11  23 ms/step
step  2100  loss 2.4687  bpc 3.562  gn 0.59  24 ms/step
step  2150  loss 2.4769  bpc 3.573  gn 0.83  23 ms/step
step  2200  loss 2.4982  bpc 3.604  gn 0.62  24 ms/step
step  2250  loss 2.4261  bpc 3.500  gn 0.73  24 ms/step
step  2300  loss 2.3103  bpc 3.333  gn 1.05  24 ms/step
step  2350  loss 2.3923  bpc 3.451  gn 0.54  24 ms/step
step  2400  loss 2.4376  bpc 3.517  gn 0.54  24 ms/step
step  2450  loss 2.4382  bpc 3.518  gn 0.64  24 ms/step
step  2500  loss 2.4157  bpc 3.485  gn 0.52  24 ms/step
step  2550  loss 2.4014  bpc 3.464  gn 0.61  24 ms/step
step  2600  loss 2.5453  bpc 3.672  gn 0.59  24 ms/step
step  2650  loss 2.3678  bpc 3.416  gn 0.43  24 ms/step
step  2700  loss 2.3328  bpc 3.366  gn 0.50  24 ms/step
step  2750  loss 2.4544  bpc 3.541  gn 0.64  24 ms/step
step  2800  loss 2.4085  bpc 3.475  gn 0.51  24 ms/step
step  2850  loss 2.3982  bpc 3.460  gn 0.73  24 ms/step
step  2900  loss 2.3902  bpc 3.448  gn 0.90  25 ms/step
step  2950  loss 2.3625  bpc 3.408  gn 0.75  24 ms/step
step  3000  loss 2.5061  bpc 3.616  gn 0.48  24 ms/step
step  3050  loss 2.4433  bpc 3.525  gn 0.61  24 ms/step
step  3100  loss 2.4194  bpc 3.490  gn 0.59  24 ms/step
step  3150  loss 2.3578  bpc 3.402  gn 0.48  24 ms/step
step  3200  loss 2.4094  bpc 3.476  gn 0.48  23 ms/step
step  3250  loss 2.3885  bpc 3.446  gn 0.56  24 ms/step
step  3300  loss 2.3714  bpc 3.421  gn 1.05  24 ms/step
step  3350  loss 2.3379  bpc 3.373  gn 0.76  24 ms/step
step  3400  loss 2.4107  bpc 3.478  gn 0.42  24 ms/step
step  3450  loss 2.2901  bpc 3.304  gn 0.62  24 ms/step
step  3500  loss 2.3651  bpc 3.412  gn 0.59  23 ms/step
step  3550  loss 2.3834  bpc 3.439  gn 0.55  24 ms/step
step  3600  loss 2.3908  bpc 3.449  gn 0.60  24 ms/step
step  3650  loss 2.3982  bpc 3.460  gn 0.82  24 ms/step
step  3700  loss 2.4273  bpc 3.502  gn 0.89  24 ms/step
step  3750  loss 2.2754  bpc 3.283  gn 0.64  24 ms/step
step  3800  loss 2.3775  bpc 3.430  gn 0.53  24 ms/step
step  3850  loss 2.3166  bpc 3.342  gn 0.70  24 ms/step
step  3900  loss 2.3689  bpc 3.418  gn 0.74  24 ms/step
step  3950  loss 2.4396  bpc 3.520  gn 0.62  24 ms/step
step  4000  loss 2.3781  bpc 3.431  gn 0.56  24 ms/step
== eval step 4000: val_bpc 3.4368  ppl 10.829  [0:512) 3.388  [512:2048) 3.435  [2048:4096) 3.450  peak 2635 MB
step  4050  loss 2.3597  bpc 3.404  gn 0.56  24 ms/step
step  4100  loss 2.3538  bpc 3.396  gn 0.70  24 ms/step
step  4150  loss 2.2963  bpc 3.313  gn 0.58  23 ms/step
step  4200  loss 2.3240  bpc 3.353  gn 0.68  24 ms/step
step  4250  loss 2.4217  bpc 3.494  gn 0.41  24 ms/step
step  4300  loss 2.3851  bpc 3.441  gn 0.57  24 ms/step
step  4350  loss 2.2919  bpc 3.307  gn 0.83  24 ms/step
step  4400  loss 2.3978  bpc 3.459  gn 0.64  24 ms/step
step  4450  loss 2.3692  bpc 3.418  gn 0.53  24 ms/step
step  4500  loss 2.2812  bpc 3.291  gn 0.54  24 ms/step
step  4550  loss 2.3817  bpc 3.436  gn 0.49  24 ms/step
step  4600  loss 2.3117  bpc 3.335  gn 0.60  24 ms/step
step  4650  loss 2.2295  bpc 3.217  gn 0.64  24 ms/step
step  4700  loss 2.3407  bpc 3.377  gn 0.46  24 ms/step
step  4750  loss 2.3453  bpc 3.384  gn 0.66  24 ms/step
step  4800  loss 2.3575  bpc 3.401  gn 0.70  23 ms/step
step  4850  loss 2.4011  bpc 3.464  gn 0.48  24 ms/step
step  4900  loss 2.3842  bpc 3.440  gn 0.59  24 ms/step
step  4950  loss 2.3006  bpc 3.319  gn 0.53  24 ms/step
step  5000  loss 2.3375  bpc 3.372  gn 0.61  24 ms/step
step  5050  loss 2.2497  bpc 3.246  gn 0.72  24 ms/step
step  5100  loss 2.3724  bpc 3.423  gn 0.48  23 ms/step
step  5150  loss 2.2616  bpc 3.263  gn 0.56  24 ms/step
step  5200  loss 2.3401  bpc 3.376  gn 0.49  24 ms/step
step  5250  loss 2.2562  bpc 3.255  gn 0.64  24 ms/step
step  5300  loss 2.2225  bpc 3.206  gn 0.74  23 ms/step
step  5350  loss 2.2743  bpc 3.281  gn 0.59  24 ms/step
step  5400  loss 2.2946  bpc 3.310  gn 0.59  24 ms/step
step  5450  loss 2.3790  bpc 3.432  gn 0.71  24 ms/step
step  5500  loss 2.3915  bpc 3.450  gn 0.47  24 ms/step
step  5550  loss 2.3614  bpc 3.407  gn 0.55  24 ms/step
step  5600  loss 2.3366  bpc 3.371  gn 0.65  24 ms/step
step  5650  loss 2.3787  bpc 3.432  gn 0.46  24 ms/step
step  5700  loss 2.2312  bpc 3.219  gn 0.68  24 ms/step
step  5750  loss 2.3388  bpc 3.374  gn 0.62  24 ms/step
step  5800  loss 2.3464  bpc 3.385  gn 0.65  24 ms/step
step  5850  loss 2.3042  bpc 3.324  gn 0.57  24 ms/step
step  5900  loss 2.2863  bpc 3.298  gn 0.69  24 ms/step
step  5950  loss 2.3204  bpc 3.348  gn 0.47  24 ms/step
step  6000  loss 2.3393  bpc 3.375  gn 0.53  24 ms/step
== eval step 6000: val_bpc 3.3554  ppl 10.235  [0:512) 3.294  [512:2048) 3.354  [2048:4096) 3.372  peak 2635 MB
step  6050  loss 2.2590  bpc 3.259  gn 0.72  24 ms/step
step  6100  loss 2.4158  bpc 3.485  gn 0.49  23 ms/step
step  6150  loss 2.3565  bpc 3.400  gn 0.55  24 ms/step
step  6200  loss 2.3524  bpc 3.394  gn 0.44  23 ms/step
step  6250  loss 2.1904  bpc 3.160  gn 0.89  24 ms/step
step  6300  loss 2.2510  bpc 3.247  gn 0.85  23 ms/step
step  6350  loss 2.2730  bpc 3.279  gn 0.59  24 ms/step
step  6400  loss 2.3215  bpc 3.349  gn 0.78  24 ms/step
step  6450  loss 2.2810  bpc 3.291  gn 0.79  24 ms/step
step  6500  loss 2.2240  bpc 3.208  gn 0.80  23 ms/step
step  6550  loss 2.3527  bpc 3.394  gn 0.51  24 ms/step
step  6600  loss 2.3371  bpc 3.372  gn 0.66  24 ms/step
step  6650  loss 2.2757  bpc 3.283  gn 0.67  24 ms/step
step  6700  loss 2.2745  bpc 3.281  gn 0.51  23 ms/step
step  6750  loss 2.3189  bpc 3.346  gn 0.63  24 ms/step
step  6800  loss 2.1911  bpc 3.161  gn 0.54  24 ms/step
step  6850  loss 2.2327  bpc 3.221  gn 0.61  25 ms/step
step  6900  loss 2.1679  bpc 3.128  gn 0.51  24 ms/step
step  6950  loss 2.2477  bpc 3.243  gn 0.59  24 ms/step
step  7000  loss 2.3360  bpc 3.370  gn 0.55  24 ms/step
step  7050  loss 2.2878  bpc 3.301  gn 0.79  25 ms/step
step  7100  loss 2.3001  bpc 3.318  gn 0.58  24 ms/step
step  7150  loss 2.2954  bpc 3.312  gn 0.55  25 ms/step
step  7200  loss 2.3596  bpc 3.404  gn 0.54  24 ms/step
step  7250  loss 2.2958  bpc 3.312  gn 0.83  24 ms/step
step  7300  loss 2.3108  bpc 3.334  gn 0.65  24 ms/step
step  7350  loss 2.2780  bpc 3.286  gn 0.78  24 ms/step
step  7400  loss 2.2978  bpc 3.315  gn 0.46  24 ms/step
step  7450  loss 2.2326  bpc 3.221  gn 0.71  24 ms/step
step  7500  loss 2.2005  bpc 3.175  gn 0.64  24 ms/step
step  7550  loss 2.3340  bpc 3.367  gn 0.60  23 ms/step
step  7600  loss 2.2730  bpc 3.279  gn 0.78  24 ms/step
step  7650  loss 2.2935  bpc 3.309  gn 0.68  24 ms/step
step  7700  loss 2.2015  bpc 3.176  gn 0.61  24 ms/step
step  7750  loss 1.9950  bpc 2.878  gn 0.69  24 ms/step
step  7800  loss 2.0940  bpc 3.021  gn 0.67  24 ms/step
step  7850  loss 2.2829  bpc 3.294  gn 0.62  24 ms/step
step  7900  loss 2.1395  bpc 3.087  gn 0.78  24 ms/step
step  7950  loss 2.3081  bpc 3.330  gn 0.58  23 ms/step
step  8000  loss 2.2347  bpc 3.224  gn 0.54  24 ms/step
== eval step 8000: val_bpc 3.2726  ppl 9.664  [0:512) 3.187  [512:2048) 3.275  [2048:4096) 3.292  peak 2635 MB
step  8050  loss 2.1574  bpc 3.112  gn 0.83  23 ms/step
step  8100  loss 2.2932  bpc 3.308  gn 0.51  23 ms/step
step  8150  loss 2.2702  bpc 3.275  gn 0.81  24 ms/step
step  8200  loss 2.2675  bpc 3.271  gn 0.56  24 ms/step
step  8250  loss 2.3670  bpc 3.415  gn 0.63  23 ms/step
step  8300  loss 2.2054  bpc 3.182  gn 0.81  24 ms/step
step  8350  loss 2.0072  bpc 2.896  gn 1.03  24 ms/step
step  8400  loss 2.2041  bpc 3.180  gn 0.69  24 ms/step
step  8450  loss 2.3252  bpc 3.355  gn 0.61  24 ms/step
step  8500  loss 2.1823  bpc 3.148  gn 1.52  24 ms/step
step  8550  loss 2.1468  bpc 3.097  gn 0.74  24 ms/step
step  8600  loss 2.1867  bpc 3.155  gn 0.69  23 ms/step
step  8650  loss 2.1939  bpc 3.165  gn 0.57  24 ms/step
step  8700  loss 2.1743  bpc 3.137  gn 0.60  23 ms/step
step  8750  loss 2.1559  bpc 3.110  gn 0.91  24 ms/step
step  8800  loss 2.0046  bpc 2.892  gn 0.72  23 ms/step
step  8850  loss 2.2177  bpc 3.200  gn 0.71  23 ms/step
step  8900  loss 2.3295  bpc 3.361  gn 0.66  24 ms/step
step  8950  loss 2.1998  bpc 3.174  gn 0.65  24 ms/step
step  9000  loss 2.2319  bpc 3.220  gn 0.65  23 ms/step
