    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d3_hd16_sig_cread_m2blk_s3-dm64-lr1.0e-02'
valid/loss=8.31, valid/accuracy=0.000525, valid/num_kv_pairs/accuracy-4=0.001, valid/num_kv_pairs/accuracy-8=0.000625, valid/num_kv_pairs/accuracy-16=0.000375, valid/num_kv_pairs/accuracy-32=0.000344, valid/num_kv_pairs/accuracy-64=0.000281
valid/loss=4.65, valid/accuracy=0.326, valid/num_kv_pairs/accuracy-4=0.645, valid/num_kv_pairs/accuracy-8=0.476, valid/num_kv_pairs/accuracy-16=0.302, valid/num_kv_pairs/accuracy-32=0.152, valid/num_kv_pairs/accuracy-64=0.0536
valid/loss=5.29, valid/accuracy=0.347, valid/num_kv_pairs/accuracy-4=0.155, valid/num_kv_pairs/accuracy-8=0.199, valid/num_kv_pairs/accuracy-16=0.281, valid/num_kv_pairs/accuracy-32=0.509, valid/num_kv_pairs/accuracy-64=0.592
valid/loss=2.61, valid/accuracy=0.669, valid/num_kv_pairs/accuracy-4=0.518, valid/num_kv_pairs/accuracy-8=0.499, valid/num_kv_pairs/accuracy-16=0.777, valid/num_kv_pairs/accuracy-32=0.845, valid/num_kv_pairs/accuracy-64=0.705
valid/loss=1.52, valid/accuracy=0.745, valid/num_kv_pairs/accuracy-4=0.723, valid/num_kv_pairs/accuracy-8=0.629, valid/num_kv_pairs/accuracy-16=0.735, valid/num_kv_pairs/accuracy-32=0.836, valid/num_kv_pairs/accuracy-64=0.802
valid/loss=0.926, valid/accuracy=0.853, valid/num_kv_pairs/accuracy-4=0.933, valid/num_kv_pairs/accuracy-8=0.837, valid/num_kv_pairs/accuracy-16=0.744, valid/num_kv_pairs/accuracy-32=0.882, valid/num_kv_pairs/accuracy-64=0.87
valid/loss=0.721, valid/accuracy=0.878, valid/num_kv_pairs/accuracy-4=0.96, valid/num_kv_pairs/accuracy-8=0.899, valid/num_kv_pairs/accuracy-16=0.789, valid/num_kv_pairs/accuracy-32=0.871, valid/num_kv_pairs/accuracy-64=0.869
valid/loss=0.483, valid/accuracy=0.919, valid/num_kv_pairs/accuracy-4=0.972, valid/num_kv_pairs/accuracy-8=0.879, valid/num_kv_pairs/accuracy-16=0.908, valid/num_kv_pairs/accuracy-32=0.942, valid/num_kv_pairs/accuracy-64=0.895
valid/loss=0.494, valid/accuracy=0.922, valid/num_kv_pairs/accuracy-4=0.972, valid/num_kv_pairs/accuracy-8=0.885, valid/num_kv_pairs/accuracy-16=0.908, valid/num_kv_pairs/accuracy-32=0.945, valid/num_kv_pairs/accuracy-64=0.901
valid/loss=0.189, valid/accuracy=0.963, valid/num_kv_pairs/accuracy-4=0.997, valid/num_kv_pairs/accuracy-8=0.97, valid/num_kv_pairs/accuracy-16=0.947, valid/num_kv_pairs/accuracy-32=0.97, valid/num_kv_pairs/accuracy-64=0.93
valid/loss=0.385, valid/accuracy=0.937, valid/num_kv_pairs/accuracy-4=0.988, valid/num_kv_pairs/accuracy-8=0.906, valid/num_kv_pairs/accuracy-16=0.916, valid/num_kv_pairs/accuracy-32=0.955, valid/num_kv_pairs/accuracy-64=0.921
valid/loss=0.297, valid/accuracy=0.949, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.947, valid/num_kv_pairs/accuracy-16=0.925, valid/num_kv_pairs/accuracy-32=0.951, valid/num_kv_pairs/accuracy-64=0.927
valid/loss=0.476, valid/accuracy=0.915, valid/num_kv_pairs/accuracy-4=0.926, valid/num_kv_pairs/accuracy-8=0.837, valid/num_kv_pairs/accuracy-16=0.928, valid/num_kv_pairs/accuracy-32=0.96, valid/num_kv_pairs/accuracy-64=0.924
valid/loss=0.393, valid/accuracy=0.93, valid/num_kv_pairs/accuracy-4=0.96, valid/num_kv_pairs/accuracy-8=0.87, valid/num_kv_pairs/accuracy-16=0.93, valid/num_kv_pairs/accuracy-32=0.963, valid/num_kv_pairs/accuracy-64=0.928
valid/loss=0.303, valid/accuracy=0.948, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.933, valid/num_kv_pairs/accuracy-16=0.931, valid/num_kv_pairs/accuracy-32=0.964, valid/num_kv_pairs/accuracy-64=0.93
valid/loss=0.24, valid/accuracy=0.955, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.954, valid/num_kv_pairs/accuracy-16=0.935, valid/num_kv_pairs/accuracy-32=0.964, valid/num_kv_pairs/accuracy-64=0.93
valid/loss=0.248, valid/accuracy=0.957, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.97, valid/num_kv_pairs/accuracy-16=0.929, valid/num_kv_pairs/accuracy-32=0.959, valid/num_kv_pairs/accuracy-64=0.933
valid/loss=0.213, valid/accuracy=0.963, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.992, valid/num_kv_pairs/accuracy-16=0.929, valid/num_kv_pairs/accuracy-32=0.961, valid/num_kv_pairs/accuracy-64=0.937
valid/loss=0.225, valid/accuracy=0.962, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.99, valid/num_kv_pairs/accuracy-16=0.93, valid/num_kv_pairs/accuracy-32=0.965, valid/num_kv_pairs/accuracy-64=0.932
