    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_h2_sig_cread_m2blk_s4-dm64-lr1.0e-02'
valid/loss=8.32, valid/accuracy=0.000244, valid/num_kv_pairs/accuracy-4=0.00025, valid/num_kv_pairs/accuracy-8=0.000125, valid/num_kv_pairs/accuracy-16=0.000188, valid/num_kv_pairs/accuracy-32=0.000313, valid/num_kv_pairs/accuracy-64=0.000344
valid/loss=0.691, valid/accuracy=0.881, valid/num_kv_pairs/accuracy-4=0.99, valid/num_kv_pairs/accuracy-8=0.968, valid/num_kv_pairs/accuracy-16=0.949, valid/num_kv_pairs/accuracy-32=0.88, valid/num_kv_pairs/accuracy-64=0.618
valid/loss=0.711, valid/accuracy=0.878, valid/num_kv_pairs/accuracy-4=0.991, valid/num_kv_pairs/accuracy-8=0.973, valid/num_kv_pairs/accuracy-16=0.943, valid/num_kv_pairs/accuracy-32=0.86, valid/num_kv_pairs/accuracy-64=0.624
valid/loss=0.693, valid/accuracy=0.882, valid/num_kv_pairs/accuracy-4=0.993, valid/num_kv_pairs/accuracy-8=0.975, valid/num_kv_pairs/accuracy-16=0.943, valid/num_kv_pairs/accuracy-32=0.867, valid/num_kv_pairs/accuracy-64=0.631
valid/loss=0.675, valid/accuracy=0.884, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.944, valid/num_kv_pairs/accuracy-32=0.864, valid/num_kv_pairs/accuracy-64=0.638
valid/loss=0.66, valid/accuracy=0.884, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.949, valid/num_kv_pairs/accuracy-32=0.866, valid/num_kv_pairs/accuracy-64=0.633
valid/loss=0.669, valid/accuracy=0.883, valid/num_kv_pairs/accuracy-4=0.996, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.953, valid/num_kv_pairs/accuracy-32=0.853, valid/num_kv_pairs/accuracy-64=0.634
valid/loss=0.654, valid/accuracy=0.884, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.955, valid/num_kv_pairs/accuracy-32=0.855, valid/num_kv_pairs/accuracy-64=0.638
valid/loss=0.644, valid/accuracy=0.887, valid/num_kv_pairs/accuracy-4=0.994, valid/num_kv_pairs/accuracy-8=0.978, valid/num_kv_pairs/accuracy-16=0.96, valid/num_kv_pairs/accuracy-32=0.859, valid/num_kv_pairs/accuracy-64=0.645
valid/loss=0.65, valid/accuracy=0.892, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.977, valid/num_kv_pairs/accuracy-16=0.944, valid/num_kv_pairs/accuracy-32=0.89, valid/num_kv_pairs/accuracy-64=0.654
valid/loss=0.614, valid/accuracy=0.891, valid/num_kv_pairs/accuracy-4=0.995, valid/num_kv_pairs/accuracy-8=0.981, valid/num_kv_pairs/accuracy-16=0.964, valid/num_kv_pairs/accuracy-32=0.859, valid/num_kv_pairs/accuracy-64=0.655
valid/loss=0.599, valid/accuracy=0.895, valid/num_kv_pairs/accuracy-4=0.997, valid/num_kv_pairs/accuracy-8=0.98, valid/num_kv_pairs/accuracy-16=0.966, valid/num_kv_pairs/accuracy-32=0.87, valid/num_kv_pairs/accuracy-64=0.663
valid/loss=0.59, valid/accuracy=0.897, valid/num_kv_pairs/accuracy-4=0.997, valid/num_kv_pairs/accuracy-8=0.983, valid/num_kv_pairs/accuracy-16=0.965, valid/num_kv_pairs/accuracy-32=0.873, valid/num_kv_pairs/accuracy-64=0.666
valid/loss=0.58, valid/accuracy=0.897, valid/num_kv_pairs/accuracy-4=0.997, valid/num_kv_pairs/accuracy-8=0.984, valid/num_kv_pairs/accuracy-16=0.965, valid/num_kv_pairs/accuracy-32=0.873, valid/num_kv_pairs/accuracy-64=0.667
valid/loss=0.575, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.983, valid/num_kv_pairs/accuracy-16=0.966, valid/num_kv_pairs/accuracy-32=0.873, valid/num_kv_pairs/accuracy-64=0.672
valid/loss=0.565, valid/accuracy=0.903, valid/num_kv_pairs/accuracy-4=0.998, valid/num_kv_pairs/accuracy-8=0.985, valid/num_kv_pairs/accuracy-16=0.962, valid/num_kv_pairs/accuracy-32=0.909, valid/num_kv_pairs/accuracy-64=0.66
valid/loss=0.563, valid/accuracy=0.904, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.986, valid/num_kv_pairs/accuracy-16=0.959, valid/num_kv_pairs/accuracy-32=0.908, valid/num_kv_pairs/accuracy-64=0.668
valid/loss=0.555, valid/accuracy=0.905, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.987, valid/num_kv_pairs/accuracy-16=0.963, valid/num_kv_pairs/accuracy-32=0.906, valid/num_kv_pairs/accuracy-64=0.669
valid/loss=0.553, valid/accuracy=0.906, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.988, valid/num_kv_pairs/accuracy-16=0.963, valid/num_kv_pairs/accuracy-32=0.91, valid/num_kv_pairs/accuracy-64=0.671
valid/loss=0.568, valid/accuracy=0.905, valid/num_kv_pairs/accuracy-4=0.999, valid/num_kv_pairs/accuracy-8=0.989, valid/num_kv_pairs/accuracy-16=0.957, valid/num_kv_pairs/accuracy-32=0.914, valid/num_kv_pairs/accuracy-64=0.668
valid/loss=0.559, valid/accuracy=0.907, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.99, valid/num_kv_pairs/accuracy-16=0.96, valid/num_kv_pairs/accuracy-32=0.912, valid/num_kv_pairs/accuracy-64=0.671
valid/loss=0.556, valid/accuracy=0.906, valid/num_kv_pairs/accuracy-4=1, valid/num_kv_pairs/accuracy-8=0.993, valid/num_kv_pairs/accuracy-16=0.962, valid/num_kv_pairs/accuracy-32=0.916, valid/num_kv_pairs/accuracy-64=0.659
