    early_stopping_metric='valid/accuracy',
    early_stopping_threshold=0.99,
    run_id='smatgdn_d2_hd16_h2_sig_cread_m2blk-dm64-lr1.0e-02'
valid/loss=8.3, valid/accuracy=0.000334, valid/num_kv_pairs/accuracy-4=0.0005, valid/num_kv_pairs/accuracy-8=0.000375, valid/num_kv_pairs/accuracy-16=0.00025, valid/num_kv_pairs/accuracy-32=0.00025, valid/num_kv_pairs/accuracy-64=0.000297
valid/loss=0.676, valid/accuracy=0.888, valid/num_kv_pairs/accuracy-4=0.974, valid/num_kv_pairs/accuracy-8=0.957, valid/num_kv_pairs/accuracy-16=0.972, valid/num_kv_pairs/accuracy-32=0.897, valid/num_kv_pairs/accuracy-64=0.643
valid/loss=0.867, valid/accuracy=0.863, valid/num_kv_pairs/accuracy-4=0.891, valid/num_kv_pairs/accuracy-8=0.888, valid/num_kv_pairs/accuracy-16=0.976, valid/num_kv_pairs/accuracy-32=0.913, valid/num_kv_pairs/accuracy-64=0.648
valid/loss=0.642, valid/accuracy=0.893, valid/num_kv_pairs/accuracy-4=0.974, valid/num_kv_pairs/accuracy-8=0.961, valid/num_kv_pairs/accuracy-16=0.976, valid/num_kv_pairs/accuracy-32=0.907, valid/num_kv_pairs/accuracy-64=0.645
valid/loss=0.625, valid/accuracy=0.898, valid/num_kv_pairs/accuracy-4=0.976, valid/num_kv_pairs/accuracy-8=0.96, valid/num_kv_pairs/accuracy-16=0.979, valid/num_kv_pairs/accuracy-32=0.913, valid/num_kv_pairs/accuracy-64=0.66
valid/loss=0.631, valid/accuracy=0.894, valid/num_kv_pairs/accuracy-4=0.972, valid/num_kv_pairs/accuracy-8=0.954, valid/num_kv_pairs/accuracy-16=0.98, valid/num_kv_pairs/accuracy-32=0.908, valid/num_kv_pairs/accuracy-64=0.655
valid/loss=0.639, valid/accuracy=0.893, valid/num_kv_pairs/accuracy-4=0.969, valid/num_kv_pairs/accuracy-8=0.948, valid/num_kv_pairs/accuracy-16=0.98, valid/num_kv_pairs/accuracy-32=0.911, valid/num_kv_pairs/accuracy-64=0.659
valid/loss=0.61, valid/accuracy=0.9, valid/num_kv_pairs/accuracy-4=0.977, valid/num_kv_pairs/accuracy-8=0.957, valid/num_kv_pairs/accuracy-16=0.983, valid/num_kv_pairs/accuracy-32=0.921, valid/num_kv_pairs/accuracy-64=0.66
valid/loss=0.602, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=0.976, valid/num_kv_pairs/accuracy-8=0.959, valid/num_kv_pairs/accuracy-16=0.984, valid/num_kv_pairs/accuracy-32=0.916, valid/num_kv_pairs/accuracy-64=0.662
valid/loss=0.598, valid/accuracy=0.898, valid/num_kv_pairs/accuracy-4=0.979, valid/num_kv_pairs/accuracy-8=0.961, valid/num_kv_pairs/accuracy-16=0.983, valid/num_kv_pairs/accuracy-32=0.909, valid/num_kv_pairs/accuracy-64=0.661
valid/loss=0.596, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=0.979, valid/num_kv_pairs/accuracy-8=0.963, valid/num_kv_pairs/accuracy-16=0.983, valid/num_kv_pairs/accuracy-32=0.907, valid/num_kv_pairs/accuracy-64=0.662
valid/loss=0.59, valid/accuracy=0.899, valid/num_kv_pairs/accuracy-4=0.98, valid/num_kv_pairs/accuracy-8=0.966, valid/num_kv_pairs/accuracy-16=0.98, valid/num_kv_pairs/accuracy-32=0.904, valid/num_kv_pairs/accuracy-64=0.666
valid/loss=0.587, valid/accuracy=0.9, valid/num_kv_pairs/accuracy-4=0.982, valid/num_kv_pairs/accuracy-8=0.972, valid/num_kv_pairs/accuracy-16=0.98, valid/num_kv_pairs/accuracy-32=0.897, valid/num_kv_pairs/accuracy-64=0.667
valid/loss=0.57, valid/accuracy=0.904, valid/num_kv_pairs/accuracy-4=0.984, valid/num_kv_pairs/accuracy-8=0.979, valid/num_kv_pairs/accuracy-16=0.984, valid/num_kv_pairs/accuracy-32=0.899, valid/num_kv_pairs/accuracy-64=0.674
valid/loss=0.562, valid/accuracy=0.906, valid/num_kv_pairs/accuracy-4=0.985, valid/num_kv_pairs/accuracy-8=0.982, valid/num_kv_pairs/accuracy-16=0.984, valid/num_kv_pairs/accuracy-32=0.903, valid/num_kv_pairs/accuracy-64=0.675
valid/loss=0.542, valid/accuracy=0.91, valid/num_kv_pairs/accuracy-4=0.986, valid/num_kv_pairs/accuracy-8=0.988, valid/num_kv_pairs/accuracy-16=0.986, valid/num_kv_pairs/accuracy-32=0.914, valid/num_kv_pairs/accuracy-64=0.675
valid/loss=0.537, valid/accuracy=0.911, valid/num_kv_pairs/accuracy-4=0.986, valid/num_kv_pairs/accuracy-8=0.992, valid/num_kv_pairs/accuracy-16=0.985, valid/num_kv_pairs/accuracy-32=0.918, valid/num_kv_pairs/accuracy-64=0.675
valid/loss=0.538, valid/accuracy=0.911, valid/num_kv_pairs/accuracy-4=0.986, valid/num_kv_pairs/accuracy-8=0.994, valid/num_kv_pairs/accuracy-16=0.984, valid/num_kv_pairs/accuracy-32=0.921, valid/num_kv_pairs/accuracy-64=0.671
valid/loss=0.545, valid/accuracy=0.91, valid/num_kv_pairs/accuracy-4=0.988, valid/num_kv_pairs/accuracy-8=0.996, valid/num_kv_pairs/accuracy-16=0.983, valid/num_kv_pairs/accuracy-32=0.924, valid/num_kv_pairs/accuracy-64=0.663
