T,d,nb,r,d_qk,d_v,chunk,dtype,device,triton,build_ms,build_prime_ms,build_directions_ms,build_incidence_ms,build_reorder_ms,build_total_ms,stage_ms,kind,q,B,N0,n,T_R,I_prof,I_tok,deg,incidence_exact,pool_gain,featurise_ms,prefill_ms,prefill_peak_MB,phase_lr_pool_ms,phase_lr_incidence_ms,phase_lr_query_ms,phase_scan_ms,phase_normalise_ms,phase_lr_total_ms,prefill_torch_ms,prefill_torch_peak_MB,torchphase_lr_pool_ms,torchphase_lr_incidence_ms,torchphase_lr_query_ms,torchphase_scan_ms,torchphase_normalise_ms,decode_us_per_token,cache_words,kv_cache_words,cache_ratio,sdpa_ms,dense_masked_ms
4096,3,8,128,64,64,128,bf16,cuda,True,13.462372124195099,0.012751668691635132,0.10420754551887512,0.22079981863498688,13.058030977845192,13.422990217804909,232.46978968381882,geometric,13,182,169,2048,2048,2366,28672,13,True,12.118343195266272,0.2890239953994751,1.7267199754714966,125.43359375,0.14659200608730316,0.8893759846687317,0.28672000765800476,0.3407999873161316,0.053279999643564224,1.3226879984140396,3.81496000289917,736.07421875,0.3538239896297455,2.572671890258789,0.2885439991950989,0.5260159969329834,0.05283199995756149,114.8499995470047,12180480,4194304,2.904052734375,0.33343999087810516,2.864799976348877
8192,3,8,128,64,64,128,bf16,cuda,True,0.5781520158052444,0.005887821316719055,0.06377696990966797,0.2171061933040619,0.261770561337471,0.5596429109573364,0.1653432846069336,geometric,17,306,289,4096,4096,5202,73728,17,True,14.173010380622838,0.34836800396442413,4.077872037887573,223.69921875,0.19443200528621674,2.6318719387054443,0.4769600033760071,0.6233599781990051,0.09203200042247772,3.303263947367668,7.801488161087036,1238.83935546875,0.5230720043182373,5.346591949462891,0.34620800614356995,0.68995201587677,0.06745599955320358,122.54449725151062,20433920,8388608,2.4359130859375,0.5808320045471191,
16384,3,8,128,64,64,128,bf16,cuda,True,0.949520617723465,0.005537644028663635,0.08126534521579742,0.5356445908546448,0.30064210295677185,0.9329561144113541,0.16129575669765472,geometric,23,552,529,8192,8192,12696,196608,23,True,15.485822306238186,0.4636639952659607,4.740463972091675,419.72265625,0.22620800137519836,2.7412478923797607,0.7499840259552002,0.8162879943847656,0.11929599940776825,3.7174399197101593,13.364448070526123,1395.75244140625,0.7761279940605164,10.332511901855469,0.7696639895439148,1.271232008934021,0.12060800194740295,116.78200215101242,36807680,16777216,2.19390869140625,1.8750880360603333,
32768,3,8,128,64,64,128,bf16,cuda,True,1.4281999319791794,0.005315989255905151,0.09809434413909912,0.9824708104133606,0.3120824694633484,1.409526914358139,0.2023838460445404,geometric,29,870,841,16384,16384,25230,491520,29,True,19.48156956004756,0.8640159964561462,7.9044318199157715,724.93359375,0.37827199697494507,4.358367919921875,1.1288000345230103,1.5816960334777832,0.2205439954996109,5.86543995141983,27.716383934020996,1538.95263671875,1.3202240467071533,22.355743408203125,1.1681280136108398,2.459808111190796,0.22361600399017334,114.65150117874146,57973760,33554432,1.727752685546875,7.462032079696655,
65536,3,8,128,64,64,128,bf16,cuda,True,2.569105476140976,0.0055711716413497925,0.11450424790382385,1.979868859052658,0.4363786429166794,2.5490652769804,0.3125779330730438,geometric,37,1406,1369,32768,32768,52022,1245184,37,True,23.93571950328707,1.68339204788208,16.355040550231934,1285.58984375,0.5871679782867432,10.267231941223145,1.4975359439849854,3.0876479148864746,0.4206080138683319,12.351935863494873,65.32371139526367,1803.62109375,2.770591974258423,55.8719367980957,1.5969599485397339,4.848063945770264,0.4297280013561249,114.76749926805496,93649920,67108864,1.3954925537109375,29.410320281982422,
131072,3,8,128,64,64,128,bf16,cuda,True,3.4267734736204147,0.005476176738739014,0.1309514045715332,2.7249082922935486,0.5296431481838226,3.406459465622902,0.35491958260536194,geometric,41,1722,1681,65536,65536,70602,2752512,41,True,38.98631766805473,3.2944960594177246,23.519824028015137,2026.04296875,0.8194559812545776,12.905216217041016,2.137279987335205,6.175295829772949,0.8289600014686584,15.861952185630798,93.22923278808594,3062.07421875,4.467328071594238,74.891357421875,2.198751926422119,9.454143524169922,0.8381119966506958,113.62049728631973,114682880,134217728,0.8544540405273438,119.06219100952148,
