run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,2000,0.3781414330005646,0.0,4.444931387901306,23,23,23,True,21.79375684261322
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,4000,0.3781615197658539,0.0,4.4115235805511475,23,23,23,True,21.81265151500702
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,6000,0.3774791359901428,0.0,4.427388668060303,23,23,23,True,21.89712909857432
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,8000,0.37689995765686035,0.0,4.386440575122833,23,23,23,True,22.004054307937622
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,10000,0.37674203515052795,0.0,4.394758760929108,23,23,23,True,22.07357487678528
mkar_softmax_d2_k1_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,1,content,plane,oracle,12000,0.0036804815754294395,1.0,51.77464151382446,23,23,23,True,22.112660229206085
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,2000,0.5637891292572021,0.0,2.013769209384918,23,23,23,False,22.44438123703003
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,4000,0.5635844469070435,0.0,2.007499933242798,23,23,23,False,22.35651582479477
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,6000,0.5616647005081177,0.0,2.008750557899475,23,23,23,False,22.31926989555359
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,8000,0.5625692009925842,0.0,2.0306622684001923,23,23,23,False,22.29864400625229
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,10000,0.5629481077194214,0.0,2.017082154750824,23,23,23,False,22.287568640708923
mkar_softmax_d2_k2_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,2,content,plane,oracle,12000,0.5608981251716614,0.0,2.016458183526993,23,23,23,False,22.27918205658595
mkar_softmax_d2_k3_plane_oracle_T1024_s0_sc3_id_fair2_wu_lr1e-4,softmax,2,3,content,plane,oracle,2000,0.6607096195220947,0.0,1.0277965664863586,23,23,23,False,22.483988881111145
