run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,2000,0.0012548615923151374,0.99951171875,63.18540334701538,5,125,155,True,31.390671253204346
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,4000,0.00019184798293281347,1.0,84.58945274353027,5,125,155,True,31.25761777162552
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,6000,4.994495611754246e-05,1.0,101.95797538757324,5,125,155,True,31.21428116162618
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,8000,2.9822833312209696e-05,1.0,118.57278060913086,5,125,155,True,31.19626209139824
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,10000,3.242629099986516e-05,1.0,128.1446237564087,5,125,155,True,31.183036661148073
mkar_smat_d4_k1_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,1,content,plane,oracle,12000,2.099400808219798e-05,1.0,140.15655899047852,5,125,155,True,31.17457950115204
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,2000,0.005255210679024458,0.990234375,66.70529460906982,5,125,155,True,31.401813983917236
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,4000,0.0018324584234505892,0.99365234375,91.58044624328613,5,125,155,True,31.26716673374176
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,6000,0.0051039280369877815,0.99267578125,107.63668441772461,5,125,155,True,31.22092906634013
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,8000,0.0002661190810613334,0.99853515625,124.31774520874023,5,125,155,True,31.199190080165863
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,10000,0.0016436412697657943,0.99658203125,133.74100303649902,5,125,155,True,31.18517401218414
mkar_smat_d4_k2_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,2,content,plane,oracle,12000,0.0005951960920356214,0.9990234375,139.45184326171875,5,125,155,True,31.176737666130066
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,2000,0.00858873687684536,0.9892578125,67.62192630767822,5,125,155,True,31.411542296409607
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,4000,0.002895758021622896,0.9892578125,93.83196926116943,5,125,155,True,31.272062838077545
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,6000,0.008937607519328594,0.9951171875,107.11781215667725,5,125,155,True,31.225266973177593
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,8000,0.00152481603436172,0.9921875,114.22824001312256,5,125,155,True,31.20303452014923
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,10000,0.0016972138546407223,0.99267578125,116.94971656799316,5,125,155,True,31.18871865272522
mkar_smat_d4_k3_plane_oracle_T1024_s2_sc3_id_fair2,smat,4,3,content,plane,oracle,12000,0.0021184764336794615,0.98974609375,117.50783920288086,5,125,155,True,31.17968499660492
