run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,2000,0.0004385617794468999,1.0,66.99701023101807,23,23,23,True,49.97105836868286
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,4000,9.686379053164274e-05,1.0,90.42694664001465,23,23,23,True,53.05945962667465
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,6000,4.2513198422966525e-05,1.0,110.92345237731934,23,23,23,True,55.05046693483988
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,8000,1.7896316421683878e-05,1.0,130.3492660522461,23,23,23,True,56.05685216188431
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,10000,1.3121711162966676e-05,1.0,149.34002113342285,23,23,23,True,56.51889958381653
mkar_smat_d2_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,2,1,content,plane,learned,12000,6.759997631888837e-06,1.0,153.62653350830078,23,23,23,True,57.08615424235662
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,2000,0.35947147011756897,0.00146484375,6.873962461948395,23,23,23,False,57.395230174064636
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,4000,0.33080440759658813,0.08740234375,11.055529117584229,23,23,23,False,58.18279683589935
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,6000,0.30455338954925537,0.123046875,18.597456693649292,23,23,23,False,58.33411057790121
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,8000,0.3029394745826721,0.14306640625,20.11292004585266,23,23,23,False,58.61329805850983
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,10000,0.29142069816589355,0.138671875,20.791743278503418,23,23,23,False,58.702493691444396
mkar_smat_d2_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,2,2,content,plane,learned,12000,0.29366791248321533,0.1171875,20.950480937957764,23,23,23,False,58.658364613850914
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,2000,0.5258557200431824,0.0,4.614582538604736,23,23,23,False,57.92578649520874
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,4000,0.507007896900177,0.00146484375,5.010454475879669,23,23,23,False,58.18865954875946
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,6000,0.49354293942451477,0.0068359375,7.168195903301239,23,23,23,False,58.277336637179054
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,8000,0.48879769444465637,0.01025390625,9.46472978591919,23,23,23,False,58.35052755475044
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,10000,0.4828307032585144,0.01171875,10.465981483459473,23,23,23,False,58.454567956924436
mkar_smat_d2_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,2,3,content,plane,learned,12000,0.46263206005096436,0.00927734375,11.011436820030212,23,23,23,False,58.60655838251114
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,2000,0.0006934804259799421,1.0,69.2946834564209,11,121,132,True,161.94221925735474
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,4000,0.00015003929729573429,0.99951171875,90.55495357513428,11,121,132,True,162.14934921264648
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,6000,0.0004462431825231761,0.99755859375,111.02750873565674,11,121,132,True,162.26625712712607
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,8000,1.9328528651385568e-05,1.0,128.29587364196777,11,121,132,True,162.3893547654152
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,10000,5.4363081289920956e-05,0.99951171875,142.37297248840332,11,121,132,True,162.41661400794982
mkar_smat_d3_k1_plane_learned_T1024_s0_sc3_id_fair2,smat,3,1,content,plane,learned,12000,1.3079878044663928e-05,1.0,151.18577194213867,11,121,132,True,162.4427311619123
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,2000,0.3627117872238159,0.0009765625,6.347452342510223,11,121,132,True,162.04058170318604
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,4000,0.3592636287212372,0.0009765625,6.811262309551239,11,121,132,True,162.40472650527954
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,6000,0.3594534993171692,0.0,6.850174188613892,11,121,132,True,162.4679366350174
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,8000,0.3563034236431122,0.01171875,6.863207280635834,11,121,132,True,162.5023603439331
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,10000,0.3196297883987427,0.10302734375,10.326220750808716,11,121,132,True,162.51767325401306
mkar_smat_d3_k2_plane_learned_T1024_s0_sc3_id_fair2,smat,3,2,content,plane,learned,12000,0.3048515319824219,0.20166015625,16.346617937088013,11,121,132,True,162.58781152963638
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,2000,0.5272695422172546,0.0,4.2564857006073,11,121,132,False,161.9068225622177
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,4000,0.5250104069709778,0.0,4.507218718528748,11,121,132,False,162.39713257551193
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,6000,0.5242633819580078,0.0,4.562174141407013,11,121,132,False,162.4790085951487
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,8000,0.5245828628540039,0.0,4.570802211761475,11,121,132,False,162.45590770244598
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,10000,0.5271992087364197,0.0,4.612668931484222,11,121,132,False,162.49748570919036
mkar_smat_d3_k3_plane_learned_T1024_s0_sc3_id_fair2,smat,3,3,content,plane,learned,12000,0.5214913487434387,0.0,4.628942549228668,11,121,132,False,162.47479931513467
