run,arm,d,k,assign,read_mode,dirs,step,loss,exact_support,mse,q,N0,B,covers_k,ms_per_step
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,2000,0.37929341197013855,0.0,4.45056676864624,23,23,23,True,28.58887481689453
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,4000,0.3772459626197815,0.0,4.413912534713745,23,23,23,True,28.415827870368958
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,6000,0.3759913444519043,0.0,4.398561954498291,23,23,23,True,28.37414240837097
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,8000,0.3770982027053833,0.0,4.42555046081543,23,23,23,True,28.358851730823517
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,10000,0.376492440700531,0.0,4.413025081157684,23,23,23,True,28.351255583763123
mkar_softmax_d2_k1_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,1,content,plane,oracle,12000,0.2855938971042633,0.07861328125,18.801912784576416,23,23,23,True,28.350978791713715
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,2000,0.37928399443626404,0.0,4.450765252113342,0,1,1,True,39.36679303646088
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,4000,0.3772439956665039,0.0,4.413502216339111,0,1,1,True,39.26219427585602
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,6000,0.375994473695755,0.0,4.398696601390839,0,1,1,True,39.23114935557047
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,8000,0.37709325551986694,0.0,4.425765693187714,0,1,1,True,39.21945545077324
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,10000,0.37648820877075195,0.0,4.412425935268402,0,1,1,True,39.21278796195984
mkar_smat_d1_k1_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,1,content,plane,oracle,12000,0.37783634662628174,0.0,4.39427262544632,0,1,1,True,39.20952554543813
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,2000,0.5628821849822998,0.0,2.0069290101528168,23,23,23,False,28.662298798561096
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,4000,0.5634922981262207,0.0,2.002640426158905,23,23,23,False,28.575111210346222
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,6000,0.5628397464752197,0.0,2.00539630651474,23,23,23,False,28.54487081368764
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,8000,0.5620547533035278,0.0,2.014964133501053,23,23,23,False,28.52394688129425
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,10000,0.5621724128723145,0.0,2.0095346868038177,23,23,23,False,28.506865787506104
mkar_softmax_d2_k2_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,2,content,plane,oracle,12000,0.5625507235527039,0.0,1.9907224625349045,23,23,23,False,28.49385315179825
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,2000,0.5628600120544434,0.0,2.007032811641693,0,1,1,False,39.28796303272247
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,4000,0.5634914636611938,0.0,2.0031794011592865,0,1,1,False,39.16506779193878
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,6000,0.5628509521484375,0.0,2.005165785551071,0,1,1,False,39.1302041610082
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,8000,0.5620594620704651,0.0,2.0158488750457764,0,1,1,False,39.11863660812378
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,10000,0.5621740818023682,0.0,2.008491337299347,0,1,1,False,39.112468123435974
mkar_smat_d1_k2_plane_oracle_T1024_s1_sc3_id_fair2,smat,1,2,content,plane,oracle,12000,0.562552809715271,0.0,1.9894103854894638,0,1,1,False,39.11061179637909
mkar_softmax_d2_k3_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,3,content,plane,oracle,2000,0.6630085706710815,0.0,1.0351617932319641,23,23,23,False,28.667442083358765
mkar_softmax_d2_k3_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,3,content,plane,oracle,4000,0.6612451076507568,0.0,1.0218802243471146,23,23,23,False,28.59186738729477
mkar_softmax_d2_k3_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,3,content,plane,oracle,6000,0.6610982418060303,0.0,1.019953727722168,23,23,23,False,28.57297174135844
mkar_softmax_d2_k3_plane_oracle_T1024_s1_sc3_id_fair2,softmax,2,3,content,plane,oracle,8000,0.6620622873306274,0.0,1.0199657380580902,23,23,23,False,28.559436202049255
