run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
softmax_T512_p16_dm256_s0_decaymamba2,softmax,,16,16,128,200,4.904140949249268,0.0146484375,4.861808598041534,,57.96083688735962,12.093802213668823,256,4,64,0,0,4160,3494432
smat_d1_T512_p16_dm256_s0_decaymamba2,smat,1,16,16,128,200,4.92705774307251,0.00634765625,4.898944079875946,0.853 0.860 0.894 0.893,67.22147345542908,13.72610354423523,256,4,64,0,0,4160,3494432
smat_d2_T512_p16_dm256_s0_decaymamba2,smat,2,16,16,128,200,4.9232683181762695,0.0068359375,4.8944451212883,0.887 0.869 0.898 0.895,65.76682686805725,13.417435884475708,256,4,64,0,0,4160,3494432
smat_d2_T512_p16_cpoint_dm256_s0_decaymamba2,smat,2,16,16,128,200,4.970215797424316,0.0087890625,4.927935898303986,0.893 0.895 0.892 0.891,97.18284606933594,19.61648988723755,256,4,64,0,0,4160,3511840
smat_d3_T512_p16_cpoint_dm256_s0_decaymamba2,smat,3,16,16,128,200,4.924509048461914,0.0087890625,4.904211580753326,0.893 0.883 0.893 0.886,159.6245014667511,32.16722846031189,256,4,64,0,0,4160,3508768
smat_d3_T512_p16_cplane_dm256_s0_decaymamba2,smat,3,16,16,128,200,4.92570161819458,0.00634765625,4.893677592277527,0.892 0.893 0.893 0.893,178.30191016197205,35.93022441864014,256,4,64,0,0,4160,3516960
