run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,hash_hit,cell_occ,g_density,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
smat_d2_T1024_p16_cpoint_id_sh1_dm256_s0_decaymamba2,smat,2,16,16,128,1000,0.0005809300928376615,0.999267578125,0.0029614548438985366,0.437 0.932 0.945 0.950,1.000 1.000 1.000 1.000,0.973 0.973 0.973 0.973,0.049 0.049 0.049 0.049,143.63460063934326,144.32606410980225,256,4,64,0,0,4160,3629632
smat_d2_T1024_p16_cpoint_id_sh1_dm256_s1_decaymamba2,smat,2,16,16,128,1000,0.019828587770462036,0.999755859375,0.0018234040785500838,0.482 0.912 0.939 0.949,1.000 1.000 1.000 1.000,0.973 0.973 0.973 0.973,0.049 0.049 0.049 0.049,144.54443359375,145.2373116016388,256,4,64,0,1,4160,3629632
smat_d2_T1024_p16_cpoint_id_sh1_dm256_s2_decaymamba2,smat,2,16,16,128,1000,0.0028722542338073254,0.99853515625,0.0040936981786217075,0.415 0.885 0.923 0.942,1.000 1.000 1.000 1.000,0.973 0.973 0.973 0.973,0.049 0.049 0.049 0.049,161.90719890594482,162.59945559501648,256,4,64,0,2,4160,3629632
smat_d3_T1024_p16_cpoint_id_sh1_dm256_s0_decaymamba2,smat,3,16,16,128,1000,0.0010005277581512928,1.0,0.0006945237182662822,0.684 0.847 0.860 0.884,1.000 1.000 1.000 1.000,0.883 0.883 0.883 0.883,0.016 0.016 0.016 0.016,416.67291235923767,418.23424911499023,256,4,64,0,0,4160,3633760
