run,arm,d,step,train_loss,train_loss_med200,val_bpc,val_ppl,val_bpc_0_512,val_bpc_512_4096,val_bpc_4096_8192,grad_norm,nonfinite_steps,ms_per_step,peak_MB,params,elapsed_s,mask_nnz,mask_density
smat_d3_qkn_tri,smat,3,2000,2.4945173263549805,2.477895975112915,3.59643745089245,12.09582654108526,3.5474353874204807,3.552733741783841,3.6408034542964796,0.41992756724357605,0,55.51353347301483,5646.4716796875,5384704,111.426917552948,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,4000,2.39460825920105,2.3710395097732544,3.441646952817908,10.865231080581845,3.4141913759871407,3.431538957041966,3.453923396225702,0.704382598400116,0,55.2041072845459,5646.4716796875,5384704,222.2349545955658,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,6000,2.2475924491882324,2.3076744079589844,3.3546521842485673,10.229418167983464,3.3094337665848634,3.3387748802279336,3.374197127474585,0.48982879519462585,0,55.214802980422974,5646.4716796875,5384704,333.06503438949585,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,8000,2.1794276237487793,2.2436602115631104,3.2797917787660738,9.712157238147354,3.2086673608842498,3.2627391265921553,3.3036034016534805,1.1022835969924927,0,55.33869218826294,5646.4716796875,5384704,444.14340829849243,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,10000,2.1852781772613525,2.174245834350586,3.193490190599223,9.148214482855437,3.08858073151704,3.1757612332118867,3.2221167106984154,0.6301894783973694,0,55.34560835361481,5646.4716796875,5384704,555.2356956005096,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,12000,2.1690402030944824,2.120495080947876,3.1158171126203933,8.668708751344457,2.9940465526975197,3.09646587094789,3.1479707690741923,0.6732292175292969,0,55.298394203186035,5646.4716796875,5384704,666.2327284812927,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,14000,2.0550615787506104,2.071392297744751,3.0507473545017065,8.286410860876249,2.912015387303435,3.028091611315239,3.08791262568965,0.8831504583358765,0,55.21808612346649,5646.4716796875,5384704,777.0689644813538,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,16000,2.024162769317627,2.034414529800415,3.0048472168590776,8.026923882164736,2.867799033700357,2.9801001766115345,3.0436318999705185,0.9916583299636841,0,55.21991145610809,5646.4716796875,5384704,887.9087171554565,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,18000,1.9958877563476562,2.0196653604507446,2.9816635015325055,7.898964298839796,2.843646921825571,2.95628290326229,3.0211235974823105,1.0196441411972046,0,55.219311594963074,5646.4716796875,5384704,998.7474408149719,17768207,0.2647669166326523,4096,17,306
smat_d3_qkn_tri,smat,3,20000,2.027679443359375,2.020431160926819,2.976492799096354,7.870704626513534,2.8379912304477584,2.9511927667032927,3.0159430235213573,0.9064697623252869,0,55.21175301074982,5646.4716796875,5384704,1109.5713970661163,17768207,0.2647669166326523,4096,17,306
