run,arm,d,n_pairs,n_queries,n_keys,step,train_loss,acc,nll,noise_share,ms_per_step,elapsed_s,d_model,heads,r,n_P,seed,state_per_head,params
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,1500,8.001274108886719,0.00048828125,8.048364326357841,0.290 0.529,24.62308120727539,38.134416341781616,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,2000,7.958858966827393,0.0048828125,7.9485814422369,0.249 0.539,24.53986644744873,50.72157120704651,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,2500,7.626054286956787,0.00634765625,7.595544129610062,0.478 0.553,24.841651439666748,63.470834493637085,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,3000,7.2903313636779785,0.00927734375,7.312152922153473,0.433 0.516,24.941184997558594,76.24962520599365,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,3500,6.981632232666016,0.0263671875,6.9887528121471405,0.507 0.589,24.748085498809814,88.93506026268005,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,4000,6.590597152709961,0.03857421875,6.694145545363426,0.440 0.503,24.719806671142578,101.60928964614868,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,4500,6.43904972076416,0.048828125,6.429254025220871,0.521 0.587,24.974190711975098,114.34604787826538,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,5000,6.246097564697266,0.0517578125,6.252133429050446,0.494 0.549,24.6657772064209,126.99405026435852,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,5500,5.964870929718018,0.0810546875,6.1061984449625015,0.562 0.641,24.998602390289307,139.8142397403717,16,1,64,8,0,1088,273060
smat_d3_T256_p4_zoo_P8_bank_dm16_s0_decaymamba2,smat,3,4,64,2048,6000,6.08101224899292,0.1025390625,6.0258065313100815,0.538 0.603,24.999868392944336,152.63751482963562,16,1,64,8,0,1088,273060
