task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,none,none,2,2,37,37,2048,16384,7040,7168,1.6943276168738834,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7168,7296,1.6432325630842088,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7296,7424,1.6723749983215712,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7424,7552,1.6931615095666661,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7552,7680,1.6895296721355424,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7680,7808,1.6986315206425915,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7808,7936,1.7128055084346547,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,7936,8064,1.7534680774499192,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8064,8192,1.682762271477118,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8192,8320,1.7109090277376267,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8320,8448,1.6635420040972937,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8448,8576,1.6800323714930299,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8576,8704,1.6291954459328875,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8704,8832,1.6231572463449124,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8832,8960,1.7140219079449,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,8960,9088,1.6424649387025423,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9088,9216,1.6757346459732694,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9216,9344,1.6730762453829646,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9344,9472,1.7028693831678408,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9472,9600,1.637512545587009,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9600,9728,1.6717343285904658,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9728,9856,1.7030346845540927,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9856,9984,1.7215787894511914,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,9984,10112,1.6828543710628299,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10112,10240,1.6522838670826272,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10240,10368,1.6542532639728984,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10368,10496,1.689494619176227,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10496,10624,1.6751585591285871,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10624,10752,1.6801863810068998,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10752,10880,1.6306989443359998,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,10880,11008,1.6096072771205692,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11008,11136,1.6419907945216736,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11136,11264,1.6536196496033095,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11264,11392,1.6711575052876046,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11392,11520,1.6735763168301976,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11520,11648,1.6581223991009704,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11648,11776,1.6988257056196625,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11776,11904,1.6590622125305257,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,11904,12032,1.652088964185058,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12032,12160,1.6643308550419067,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12160,12288,1.698540509647017,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12288,12416,1.6409865408335191,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12416,12544,1.6259860201249032,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12544,12672,1.6145943825642213,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12672,12800,1.6030592866893314,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12800,12928,1.6442722792454216,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,12928,13056,1.6656753862982048,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13056,13184,1.6493834649323622,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13184,13312,1.6113281041824083,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13312,13440,1.7178684415568086,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13440,13568,1.69955239228885,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13568,13696,1.649526522377097,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13696,13824,1.6568522646065773,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13824,13952,1.6864774316526527,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,13952,14080,1.7081945684344504,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14080,14208,1.6985684993615775,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14208,14336,1.6833554101644017,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14336,14464,1.6808376399997462,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14464,14592,1.7067401525037393,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14592,14720,1.6443423957555128,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14720,14848,1.718898004905295,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14848,14976,1.6645780146433051,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,14976,15104,1.6933886944759031,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15104,15232,1.6572557488220454,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15232,15360,1.6310750381781807,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15360,15488,1.6870365564249754,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15488,15616,1.6714353879037631,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15616,15744,1.6629938725055604,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15744,15872,1.6915205293304392,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,15872,16000,1.697652511953323,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,16000,16128,1.6608958033058472,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,16128,16256,1.6881244774001767,64,6000,1099
pg19,none,none,2,2,37,37,2048,16384,16256,16384,1.6748148009271857,64,6000,1099
