task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,win8,win8,1,2,37,37,2048,16384,0,128,1.7360698408327258,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,128,256,1.648258596113069,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,256,384,1.5980164409208863,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,384,512,1.5695288334449633,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,512,640,1.6412203411702584,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,640,768,1.6062428567416815,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,768,896,1.5238251651002512,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,896,1024,1.567978885413475,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1024,1152,1.5357238201960381,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1152,1280,1.5644853976696915,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1280,1408,1.5867297559251,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1408,1536,1.5759331166377324,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1536,1664,1.5783986145420226,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1664,1792,1.58515807941981,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1792,1920,1.5720284343521518,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,1920,2048,1.5586094116844844,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2048,2176,1.5630656919532684,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2176,2304,1.5930954953563385,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2304,2432,1.5383224716159218,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2432,2560,1.5159774495342464,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2560,2688,1.526071735121825,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2688,2816,1.5463144235460042,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2816,2944,1.525591089782353,64,6000,2629
pg19,win8,win8,1,2,37,37,2048,16384,2944,3072,1.5763550897596965,64,6000,2629
