task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,none,none,1,2,37,37,2048,16384,4096,4224,1.7285207934594884,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4224,4352,1.7158698896603486,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4352,4480,1.7217091272022471,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4480,4608,1.6710435316164982,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4608,4736,1.689002997006537,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4736,4864,1.696811724284565,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4864,4992,1.6808180872707557,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,4992,5120,1.651085412803132,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5120,5248,1.6440828736545663,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5248,5376,1.6428322863861178,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5376,5504,1.676328652016172,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5504,5632,1.7056349537750104,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5632,5760,1.646267599371214,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5760,5888,1.6478104242516372,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,5888,6016,1.671212357760097,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6016,6144,1.6596838620868284,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6144,6272,1.7033539788479797,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6272,6400,1.6602611671594496,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6400,6528,1.7489072768743315,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6528,6656,1.6751933307686246,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6656,6784,1.6501972933023896,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6784,6912,1.7219040894077984,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,6912,7040,1.646866621126895,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7040,7168,1.6965081348755284,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7168,7296,1.6494024383430839,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7296,7424,1.6841609342622779,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7424,7552,1.7027751359141363,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7552,7680,1.6933181801142227,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7680,7808,1.7149810929674216,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7808,7936,1.7076132620569737,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,7936,8064,1.772317524900003,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8064,8192,1.7094316543168957,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8192,8320,1.7246879735220435,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8320,8448,1.6675561563895238,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8448,8576,1.7002558762190154,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8576,8704,1.6343099726536434,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8704,8832,1.6313645615341161,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8832,8960,1.71978048985383,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,8960,9088,1.658469258752934,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9088,9216,1.6778218449856017,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9216,9344,1.686200807866782,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9344,9472,1.7072170709624246,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9472,9600,1.636673562067064,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9600,9728,1.6877026308194023,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9728,9856,1.714253764543881,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9856,9984,1.7319696799947555,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,9984,10112,1.6866780457199444,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10112,10240,1.6640894926015566,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10240,10368,1.658872556216489,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10368,10496,1.701406368099338,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10496,10624,1.6795099044437976,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10624,10752,1.692465972913964,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10752,10880,1.63511473886374,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,10880,11008,1.6180190134207242,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11008,11136,1.655368312796966,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11136,11264,1.659821302750757,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11264,11392,1.6764752202861266,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11392,11520,1.6906238926996238,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11520,11648,1.6730716891627129,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11648,11776,1.7102400482912823,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11776,11904,1.6611693709146653,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,11904,12032,1.667558321902396,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12032,12160,1.665802869141455,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12160,12288,1.702447374298384,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12288,12416,1.646180417498401,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12416,12544,1.6367831939215223,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12544,12672,1.620662425697814,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12672,12800,1.6162364431556986,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12800,12928,1.6553438749377274,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,12928,13056,1.6680396173242693,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13056,13184,1.661017222742447,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13184,13312,1.615665316022364,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13312,13440,1.7177670289174078,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13440,13568,1.7160023680726577,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13568,13696,1.6523168376494695,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13696,13824,1.668917762146171,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13824,13952,1.701205677498507,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,13952,14080,1.7147841837910391,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14080,14208,1.7069383819912682,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14208,14336,1.680457164956218,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14336,14464,1.6902460577850305,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14464,14592,1.7059736858926087,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14592,14720,1.6488029215179594,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14720,14848,1.7103428012727067,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14848,14976,1.676827624948366,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,14976,15104,1.6902657786862654,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15104,15232,1.6725302852716406,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15232,15360,1.6432350757797096,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15360,15488,1.691149870713161,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15488,15616,1.6865215050201292,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15616,15744,1.6682839204538107,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15744,15872,1.705650695000433,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,15872,16000,1.7156413530487227,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,16000,16128,1.6645986184724402,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,16128,16256,1.69380421187154,64,6000,1093
pg19,none,none,1,2,37,37,2048,16384,16256,16384,1.6784252785833376,64,6000,1093
