task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,win4,win4,1,2,37,37,2048,16384,13312,13440,1.6335009144036157,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13440,13568,1.6180172319611508,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13568,13696,1.5719617237787524,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13696,13824,1.5714956175614503,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13824,13952,1.6031709687315034,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,13952,14080,1.6168395157515212,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14080,14208,1.6075153946999188,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14208,14336,1.5881497115905518,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14336,14464,1.6013941788061021,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14464,14592,1.6171451560883092,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14592,14720,1.5656861737779555,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14720,14848,1.6240045763191544,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14848,14976,1.5865091387634218,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,14976,15104,1.5741059056220366,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15104,15232,1.5926993794280957,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15232,15360,1.5719085696191915,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15360,15488,1.629053081410074,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15488,15616,1.622572650746753,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15616,15744,1.5904016553811,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15744,15872,1.6185302149030267,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,15872,16000,1.6206674221853592,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,16000,16128,1.6076615088150645,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,16128,16256,1.6128046166401862,64,6000,2265
pg19,win4,win4,1,2,37,37,2048,16384,16256,16384,1.5837462761114751,64,6000,2265
