task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,none,none,0,2,37,37,2048,16384,6272,6400,1.6322338916993178,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,6400,6528,1.720758766798067,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,6528,6656,1.6547411424758058,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,6656,6784,1.6377384795334506,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,6784,6912,1.7076435521444593,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,6912,7040,1.6310068382816316,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7040,7168,1.6840166746709904,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7168,7296,1.6384982925237876,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7296,7424,1.665575328452556,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7424,7552,1.6961883901558878,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7552,7680,1.6829754459462962,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7680,7808,1.6917978993366873,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7808,7936,1.6995469800418541,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,7936,8064,1.755105738255132,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8064,8192,1.677652739065782,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8192,8320,1.7137362285334734,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8320,8448,1.6495809348315995,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8448,8576,1.6784330987212823,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8576,8704,1.62595822296709,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8704,8832,1.6239091975531288,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8832,8960,1.7087617622939084,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,8960,9088,1.6419053371780201,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9088,9216,1.6501528498111175,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9216,9344,1.6730492914691886,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9344,9472,1.6955875848596054,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9472,9600,1.6366584828289388,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9600,9728,1.6696173474871325,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9728,9856,1.700554059681873,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9856,9984,1.720347764980969,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,9984,10112,1.6774417483479929,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10112,10240,1.658075641359755,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10240,10368,1.654319206387215,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10368,10496,1.6857485151765417,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10496,10624,1.6569218728210204,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10624,10752,1.6795420598407964,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10752,10880,1.625855430320172,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,10880,11008,1.6130490256147936,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11008,11136,1.6437183837313523,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11136,11264,1.635312498873482,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11264,11392,1.6518947089201557,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11392,11520,1.6634879336504045,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11520,11648,1.6518763339217242,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11648,11776,1.708016848770281,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11776,11904,1.6555844548171277,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,11904,12032,1.6482944826381982,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12032,12160,1.6549690301846298,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12160,12288,1.6991858089487017,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12288,12416,1.637299390169864,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12416,12544,1.616778487250194,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12544,12672,1.614538560595168,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12672,12800,1.6029163132939792,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12800,12928,1.6509095978646657,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,12928,13056,1.6513700698289244,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13056,13184,1.6383590722530046,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13184,13312,1.6043595827250954,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13312,13440,1.7152395312254938,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13440,13568,1.7025084809602837,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13568,13696,1.6473337971604711,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13696,13824,1.6443019331839455,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13824,13952,1.6733595469956826,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,13952,14080,1.70001793617201,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14080,14208,1.6862041464652964,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14208,14336,1.6713078453851364,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14336,14464,1.6635078510027692,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14464,14592,1.6950404480700458,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14592,14720,1.6436059940714762,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14720,14848,1.70957681375198,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14848,14976,1.655559936708416,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,14976,15104,1.6844649079030618,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15104,15232,1.664754340905801,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15232,15360,1.6276994048104643,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15360,15488,1.6953341186809574,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15488,15616,1.6770139079188586,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15616,15744,1.6572048494312455,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15744,15872,1.6938483350944606,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,15872,16000,1.6967092945920004,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,16000,16128,1.6546093439219165,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,16128,16256,1.6740294727402434,64,6000,1095
pg19,none,none,0,2,37,37,2048,16384,16256,16384,1.6657164788255108,64,6000,1095
pg19,dbl,dbl,0,2,37,37,2048,16384,0,128,1.799183523913738,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,128,256,1.7423869440526367,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,256,384,1.6875069768098592,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,384,512,1.6456440687546672,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,512,640,1.7554726235726306,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,640,768,1.7221625772326477,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,768,896,1.6495854400706047,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,896,1024,1.6947049984655544,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1024,1152,1.6573558629472949,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1152,1280,1.6881346905705836,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1280,1408,1.7102846723307477,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1408,1536,1.6836406058536286,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1536,1664,1.7068024958892702,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1664,1792,1.7139368588186115,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1792,1920,1.6917021796652323,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,1920,2048,1.6777769625942685,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2048,2176,1.698582247376937,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2176,2304,1.7207025126102864,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2304,2432,1.648628918091943,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2432,2560,1.67083055861601,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2560,2688,1.6737870313932273,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2688,2816,1.6868886313222289,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2816,2944,1.6654479007394867,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,2944,3072,1.7084275025597426,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3072,3200,1.7048673805556627,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3200,3328,1.6403062935843868,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3328,3456,1.7192142855349306,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3456,3584,1.6693561736037776,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3584,3712,1.6618309243823386,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3712,3840,1.7040924838449865,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3840,3968,1.6956446327850043,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,3968,4096,1.6759449618921876,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4096,4224,1.7229501343605116,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4224,4352,1.709051478479513,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4352,4480,1.7168150025992495,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4480,4608,1.6641324391121257,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4608,4736,1.700785510068413,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4736,4864,1.696385930752339,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4864,4992,1.689295075875187,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,4992,5120,1.6777060133056372,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5120,5248,1.651009082789959,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5248,5376,1.644424711686571,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5376,5504,1.6945638819401374,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5504,5632,1.7090684488444932,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5632,5760,1.6445039565296053,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5760,5888,1.6522477365025274,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,5888,6016,1.6644673885666317,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6016,6144,1.6526933674525544,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6144,6272,1.7016914563204022,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6272,6400,1.6461844856743184,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6400,6528,1.7320185295547392,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6528,6656,1.6592182411347836,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6656,6784,1.6628449768460576,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6784,6912,1.7296447466055276,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,6912,7040,1.666821539461115,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7040,7168,1.7081807732613723,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7168,7296,1.6549749776205571,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7296,7424,1.6808817942989998,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7424,7552,1.7310040570120586,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7552,7680,1.7164384431631672,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7680,7808,1.7020273923500675,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7808,7936,1.7343001407724408,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,7936,8064,1.7858978846561975,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8064,8192,1.699328135144388,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8192,8320,1.7279035371130869,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8320,8448,1.695999216456618,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8448,8576,1.7189840982194615,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8576,8704,1.6639958452769568,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8704,8832,1.6654697605489774,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8832,8960,1.7551071769827997,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,8960,9088,1.6757850249129091,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9088,9216,1.6961585680503681,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9216,9344,1.7030449188864272,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9344,9472,1.7079905364848944,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9472,9600,1.65410686238724,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9600,9728,1.6937613945264074,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9728,9856,1.743603151625457,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9856,9984,1.749138836891414,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,9984,10112,1.7051163436760546,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10112,10240,1.6799100612715345,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10240,10368,1.6773460168149414,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10368,10496,1.7118478323908928,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10496,10624,1.6761826025572235,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10624,10752,1.7073287660759706,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10752,10880,1.653665777262822,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,10880,11008,1.6441404799724886,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11008,11136,1.6591409914647492,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11136,11264,1.6748887768595946,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11264,11392,1.6720894960730592,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11392,11520,1.6961060511052135,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11520,11648,1.6725389027476705,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11648,11776,1.7184547997986903,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11776,11904,1.684941246893896,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,11904,12032,1.6826872529471248,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12032,12160,1.6834411324730254,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12160,12288,1.7211080671624366,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12288,12416,1.6617404086766443,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12416,12544,1.6364706111183231,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12544,12672,1.6417714425068457,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12672,12800,1.6418536317812475,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12800,12928,1.6837400066613093,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,12928,13056,1.678187493170086,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13056,13184,1.670961821760531,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13184,13312,1.6386229974231483,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13312,13440,1.748171198717961,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13440,13568,1.7220614496494522,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13568,13696,1.6924610260404325,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13696,13824,1.6797613608770021,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13824,13952,1.7128543918159336,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,13952,14080,1.7286562434536241,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14080,14208,1.7214693607659355,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14208,14336,1.69836170334515,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14336,14464,1.7077666414628987,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14464,14592,1.7278369448932271,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14592,14720,1.668765364565519,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14720,14848,1.7437879111051042,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14848,14976,1.6965120685299209,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,14976,15104,1.703673998289541,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15104,15232,1.689499857141732,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15232,15360,1.6779244208382267,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15360,15488,1.7253309781506676,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15488,15616,1.7237704067894646,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15616,15744,1.7065866673091696,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15744,15872,1.7090567825655447,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,15872,16000,1.732199375767769,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,16000,16128,1.6889416472553898,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,16128,16256,1.7179790193630828,64,3398,2521
pg19,dbl,dbl,0,2,37,37,2048,16384,16256,16384,1.6790638440882353,64,3398,2521
pg19,win8,win8,0,2,37,37,2048,16384,0,128,1.827126492001491,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,128,256,1.7520966771532418,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,256,384,1.7124138842882788,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,384,512,1.662323129040388,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,512,640,1.7355972615218294,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,640,768,1.7114411366849382,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,768,896,1.6215168053232114,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,896,1024,1.674963505966635,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1024,1152,1.62554070326575,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1152,1280,1.6683429633291487,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1280,1408,1.6782660325577954,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1408,1536,1.6684612396263987,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1536,1664,1.6878125463864513,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1664,1792,1.6797670180292246,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1792,1920,1.6825402781104566,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,1920,2048,1.6454541411722188,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2048,2176,1.6663573870035708,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2176,2304,1.6863870408926063,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2304,2432,1.6278595476881614,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2432,2560,1.620450052915098,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2560,2688,1.6302208138858991,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2688,2816,1.6533229646195997,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2816,2944,1.6232146719125744,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,2944,3072,1.6778654926792218,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3072,3200,1.6718609245536997,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3200,3328,1.611412111398665,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3328,3456,1.6829963633362075,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3456,3584,1.631445018732024,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3584,3712,1.62779711564507,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3712,3840,1.6633126635528503,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3840,3968,1.6542772933103596,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,3968,4096,1.6371706257913405,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4096,4224,1.66486284674836,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4224,4352,1.674923981631598,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4352,4480,1.6917886510914022,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4480,4608,1.6331421760399099,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4608,4736,1.6828138005927231,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4736,4864,1.6625237868276346,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4864,4992,1.6553181188352486,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,4992,5120,1.6479434081359048,64,2714,2521
pg19,win8,win8,0,2,37,37,2048,16384,5120,5248,1.6470457935873206,64,2714,2521
