task,sched,trained,seed,d,q,N0,T_train,T_eval,pos_lo,pos_hi,bpb,n_windows,steps,train_sec
pg19,win4,win4,2,2,37,37,2048,16384,0,128,1.7429377108554662,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,128,256,1.6745757138086987,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,256,384,1.6235899367761246,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,384,512,1.587512870457359,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,512,640,1.6909504140752536,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,640,768,1.6499126331379976,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,768,896,1.5885435755737234,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,896,1024,1.6280802362267335,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1024,1152,1.5792567666746775,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1152,1280,1.6111496928139681,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1280,1408,1.626614841367719,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1408,1536,1.6117764974095707,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1536,1664,1.6179740242802723,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1664,1792,1.6153535762637592,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1792,1920,1.6079512505608347,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,1920,2048,1.5866608078163695,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2048,2176,1.6247413433770994,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2176,2304,1.6401477293487101,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2304,2432,1.5762845844201774,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2432,2560,1.575388457082224,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2560,2688,1.585953514753644,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2688,2816,1.5955880860967917,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2816,2944,1.5724761632406912,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,2944,3072,1.6234248662658748,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3072,3200,1.6161288709939767,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3200,3328,1.5579367835979654,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3328,3456,1.6193680567075788,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3456,3584,1.5790011225101113,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3584,3712,1.5825274820388313,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3712,3840,1.614180410417062,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3840,3968,1.6078683617619065,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,3968,4096,1.5849075036419078,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4096,4224,1.6288325259733094,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4224,4352,1.6216958267608468,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4352,4480,1.6392166294793633,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4480,4608,1.5805064277177743,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4608,4736,1.614579302612301,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4736,4864,1.610451651286021,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4864,4992,1.606829483979377,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,4992,5120,1.595113468811427,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5120,5248,1.5848766090171398,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5248,5376,1.5743029309948273,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5376,5504,1.6103322210286413,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5504,5632,1.6143867138597052,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5632,5760,1.56620848780997,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5760,5888,1.5874620292854782,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,5888,6016,1.5892905327034539,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6016,6144,1.5723106477106361,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6144,6272,1.6171118551865042,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6272,6400,1.5700751377525226,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6400,6528,1.6510251437536358,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6528,6656,1.5870684448764598,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6656,6784,1.5831047847601272,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6784,6912,1.634474965727613,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,6912,7040,1.578711255973524,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7040,7168,1.617694292682665,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7168,7296,1.580461268499875,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7296,7424,1.5921711918353307,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7424,7552,1.6396943823882344,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7552,7680,1.6301875298015807,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7680,7808,1.621644909945047,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7808,7936,1.6336442353857303,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,7936,8064,1.6846713306780885,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8064,8192,1.6204963107110189,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8192,8320,1.6298836064256237,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8320,8448,1.6014967394512163,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8448,8576,1.6215668667657044,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8576,8704,1.5816389577060028,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8704,8832,1.5662606507940662,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8832,8960,1.6433187777015683,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,8960,9088,1.564937873595354,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9088,9216,1.5937390019824182,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9216,9344,1.5937802931127365,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9344,9472,1.615767662006698,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9472,9600,1.5677459859728553,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9600,9728,1.5872875306351877,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9728,9856,1.6390469187598367,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9856,9984,1.654798538389477,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,9984,10112,1.626404356575883,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10112,10240,1.6012797988700707,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10240,10368,1.586545240545035,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10368,10496,1.636967653541587,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10496,10624,1.586127633335555,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10624,10752,1.6237122587227555,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10752,10880,1.58141243636386,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,10880,11008,1.5691881683306486,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11008,11136,1.5874677812753628,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11136,11264,1.5853405859361782,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11264,11392,1.6084141711102402,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11392,11520,1.6041105704210659,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11520,11648,1.6067469013592182,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11648,11776,1.6445325122575023,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11776,11904,1.6024910000304438,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,11904,12032,1.6088241214020658,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12032,12160,1.5864548947173456,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12160,12288,1.6284454744828438,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12288,12416,1.5852613938877447,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12416,12544,1.5704855308492884,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12544,12672,1.5601660926939953,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12672,12800,1.574361204099795,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12800,12928,1.602869180201468,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,12928,13056,1.6034008158527135,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13056,13184,1.5739324427121733,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13184,13312,1.568998069434732,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13312,13440,1.6506308247312842,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13440,13568,1.6356754523027064,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13568,13696,1.599563949166328,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13696,13824,1.6031984840766809,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13824,13952,1.6242120658453345,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,13952,14080,1.646699767440814,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14080,14208,1.6359764905815206,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14208,14336,1.6164760121016786,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14336,14464,1.623109031464312,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14464,14592,1.658945268064867,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14592,14720,1.594357827513054,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14720,14848,1.6690010070606647,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14848,14976,1.607092666012633,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,14976,15104,1.618885093928391,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,15104,15232,1.6242762825128416,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,15232,15360,1.5922712931175154,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,15360,15488,1.6485560272489257,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,15488,15616,1.6483255038094051,64,6000,1971
pg19,win4,win4,2,2,37,37,2048,16384,15616,15744,1.6251837025944262,64,6000,1971
